AccelerationX,AccelerationY,AccelerationZ,RRX,RRY,RRZ
1.0211092233657837,2.17470932006836,-0.6654836535453796,-109.72962546927448,-27.666623799242107,210.2766763164921
1.1623448133468628,1.927981972694397,-0.7338547110557556,-65.64458611296654,-28.022632041803387,238.16675658462034
1.058849215507507,1.9216437339782717,-0.8505708575248718,-67.49842922730222,-39.58758176900256,279.2157836850468
1.0596755743026731,1.747146487236023,-0.7500354051589966,-100.95826238619824,-61.95293033827718,313.50062856359943
1.020153522491455,1.3189833164215088,-0.7680855393409729,-116.27106156193577,-82.70127601778088,320.467120988689
0.7868903875350952,0.8176063895225525,-0.8088998794555664,-95.91903760902204,-98.08786172712205,292.72311114615064
0.5217416286468506,0.30796879529953,-0.727318525314331,-95.33582824636217,-85.31456103574112,266.47625144892237
0.4393834769725799,-0.7454528212547302,-0.7364784479141235,-148.14754075800693,-78.48657118664111,149.65647980982448
0.6646502017974854,-1.6802270412445068,-0.9307568669319152,-197.56927329022346,-17.346564840736978,11.057032954854922
0.1772805154323578,-2.083965301513672,-2.1637842655181885,-115.61601909977486,236.57556839481748,-87.47410975694824
-1.454548716545105,-1.1381691694259644,-3.314747810363769,55.217182193918184,450.5788369036036,-220.31104382994124
-2.453111171722412,-0.999604344367981,-1.4528955221176147,-41.48898349052905,435.8244261830821,-416.2112101323103
-5.257515907287598,-2.712562799453736,2.0198585987091064,-317.4082344292771,289.19815979853377,-270.8567796127317
-6.843232154846191,-0.6302036046981812,4.807236671447754,-101.87537920681254,351.29422358105774,-217.33487086137822
-0.9822809100151062,-0.6940934062004089,1.940730333328247,-217.77259036452764,56.71356394294669,-78.12300704731051
-0.8658751249313354,-3.706733226776123,-0.330264687538147,-331.08978635572964,14.471640888882936,-89.71388588014634
-0.8602050542831421,-1.8554494380950928,-0.3191367387771606,-92.70141745329909,-40.235927230682265,-75.05253648706629
-0.0678158700466156,-0.2773181796073913,-0.3576925992965698,-88.59697236593081,-130.14396806817538,-1.8790941102538146
-0.2241039276123047,0.407659113407135,0.1589808315038681,-40.87567348419692,-174.36131501889565,40.79063079884109
-0.492532879114151,1.0701005458831787,0.039859652519226,24.464888955981294,-163.4337773280623,51.84704049893426
-0.4642282128334045,0.4760727286338806,-0.0596147924661636,52.1774099188986,-168.01601463844042,56.85289980201494
-0.4931300282478332,0.5717904567718506,-0.1304098516702652,60.3616328654476,-168.16734430969123,76.91948673441924
-0.8254269361495972,0.62281334400177,-0.5820077657699585,63.787758205963556,-117.06094561869104,80.15890202378371
-0.7774062752723694,0.4477452635765075,-0.9168742895126344,109.11380878351697,-82.5676843478046,79.19072953912358
-0.4337146282196045,0.4022941589355469,-0.8995420932769775,176.3976266369082,-86.99290243935333,67.64701316250668
-0.2466965317726135,-0.0452306866645813,-0.9088898301124572,214.16306761460774,-71.8309616518139,53.057353434955104
-0.1822371780872345,-0.2055105566978454,-1.3339226245880127,262.8581636417832,-26.297717285788153,41.46894371550423
-0.1401334106922149,-0.2708533406257629,-1.1831070184707642,272.4659175396734,6.577765868856589,16.5803183611518
-0.1980846226215362,-0.2153067588806152,-0.8470907211303711,317.69726071419535,14.271552204694704,-20.456088715108027
-0.0396556854248046,-0.4060975909233093,-0.4780810475349426,336.1725126077297,5.790248899535526,-51.2834371942869
