AccelerationX,AccelerationY,AccelerationZ,Pitch,Roll,Yaw,RRX,RRY,RRZ
-0.1064393520355224,0.7413086295127869,-0.0120837092399597,0.7302342345076007,0.9074907781599372,-1.7949159022532966,280.63553412668233,122.03915631601153,-180.2804389158987
-0.1397622227668762,0.6480613350868225,0.0534649491310119,0.7234741971662674,1.049783291082968,-1.9404299207320377,203.25424464210016,139.67768271546257,-195.73195240349
-0.1907136440277099,0.5026748180389404,0.1809382438659668,0.6818011331052304,1.166962669438366,-2.0410654661389205,88.47492371565187,158.68933668527464,-211.37932839572062
-0.3359217047691345,0.473175585269928,0.3298619091510772,0.6164670475417655,1.259528084853882,-2.0931806378044886,13.540810755962552,191.6600395071385,-222.89603820435923
-0.4420353770256042,0.6181774139404297,0.4496249556541443,0.5382123694036082,1.3433123584937616,-2.112850747603182,-37.602291664089975,228.14166446806408,-228.87463938865488
-0.5035938620567322,0.7311474084854126,0.5511127710342407,0.4527569036033642,1.426630226578905,-2.111699372350971,-50.691167585693,249.9132885984516,-248.67095915069632
-0.4465168118476867,0.8516936302185059,0.5050942897796631,0.3592982548131811,1.509506274311517,-2.092232103770188,-123.2167765515701,270.83486836587434,-272.6671895541353
-0.667755663394928,0.3432406485080719,0.7818446159362793,0.2537460737596422,1.5897773251202856,-2.021733222859253,-263.6055502615227,307.2167725649177,-323.8923515744237
-0.9963490962982178,0.7785882949829102,0.8938812017440796,0.138112061096208,1.6802179650230458,-1.903427666722869,-371.36233023055235,339.4308133701492,-372.4115838908497
-0.8896198272705078,0.7604901790618896,1.292975664138794,0.0228517662354224,1.791396715012674,-1.7255246121978365,-529.4609101941343,369.8871186528563,-435.69765787208667
-1.2334277629852295,1.1795196533203125,1.7423559427261353,-0.0741493996188514,1.9333276035704656,-1.4782354246763685,-652.4543122390884,393.8418215061416,-478.1997394165416
-1.706512451171875,1.9464741945266724,2.5940656661987305,-0.1146287352673565,2.102490180633493,-1.182662697451588,-742.7965140511733,389.2948826133941,-447.2619057973486
-1.7699289321899414,2.6639370918273926,4.348758220672607,-0.1006370077723969,2.256801036955059,-0.8895327943182817,-641.3443811766589,264.0556324070699,-458.2143600182742
-1.4310274124145508,2.5941097736358643,7.049395084381104,-0.0670122299968391,2.3189215685888045,-0.6166255546471036,-687.7143715273355,-91.97746521260191,-399.4200643220477
-2.394904375076294,-0.1595247238874435,6.834619045257568,0.0130372886737023,2.2016748089646048,-0.3018123466152745,-1002.8200672251312,-601.7626153137347,-489.7694788138962
-6.999269485473633,2.0336170196533203,7.378912448883057,-0.0313905935968541,1.9302146022065456,0.0734112849417909,-482.91978262361397,-913.9734036337123,-831.2594302942643
-8.5416259765625,1.4156482219696045,-0.8428980112075806,-0.3241766199094579,1.524889613886292,0.0978685489700489,685.212445913603,-1385.0218257062238,-790.7214925890515
-7.040319919586182,0.667048454284668,-3.148745059967041,-0.3232469489187077,0.758171601058509,-0.4282486763871145,1965.291748154896,-1806.335323752317,-380.73403279072687
-11.542941093444824,4.648715019226074,4.6427764892578125,0.2908127231941904,0.2135551554590628,-0.7550603747289111,2010.7808080271807,-614.9010032766311,32.98905212506913
-15.58237361907959,-4.6766557693481445,4.618228912353516,0.9886634098099372,0.0126402022290856,-0.5473772623862848,1505.3823264299212,124.26103051339501,1092.9865419302498
-6.323796272277832,-2.054069995880127,2.641355514526367,1.2123390586481462,-0.8731245658981334,0.4722830983698031,616.5362052054454,94.59828392921668,856.501623806097
-0.5040879845619202,-0.462188184261322,4.080469608306885,1.0361397497045215,-1.3693179619039917,1.0551160754976463,371.73900150290024,107.05193176744103,478.6722792240798
-3.2087433338165283,-0.5714856386184692,2.475114583969116,0.9377780445842124,-1.4540201749177477,1.2361384229842065,41.596466762402954,213.36597087808886,335.4676097646277
-3.7823119163513184,-3.9861786365509033,1.311173915863037,0.8363466760398518,-1.3405126659017614,1.188169775281438,-259.5673784996711,224.3164306837768,172.23330128108645
-1.791041612625122,-2.949563980102539,0.8098564147949219,0.7397571119504904,-1.1789648199299492,1.049856202186692,-438.06934543872524,144.56599446292734,171.7651327946171
-0.3445156216621399,-3.700205326080322,1.1106016635894775,0.6168653751262081,-1.033455150126998,0.876433292477245,-542.6607152180476,71.17415700084712,97.90591914801122
0.0748354196548461,-2.5116724967956543,0.6689623594284058,0.4936369814846468,-0.9278384859101254,0.7076537926924077,-507.86046426472564,32.3294163606914,42.576776493218205
-0.7228410840034485,-0.8524154424667358,-0.1783496141433715,0.3800896756439564,-0.8622066671370595,0.5788985531063988,-415.6970061708351,30.46924849118427,43.41979259152703
-0.7108544111251831,-0.6810829639434814,-0.6346952319145203,0.2707130127612912,-0.8212580620787818,0.4799509865073302,-403.3258943385412,18.321661429668215,66.03328534844279
-0.5473037362098694,-0.4464730620384216,-0.5235146284103394,0.1604461267200734,-0.7991590005429923,0.3965284728958845,-363.3126790861255,10.19712921382324,62.889608820674376
