AccelerationX,AccelerationY,AccelerationZ,RRX,RRY,RRZ
0.0137346386909484,0.333126962184906,0.152461290359497,72.57590989401967,-17.034773535315065,63.69195114247579
0.0128944516181945,0.4046661853790283,0.1118600964546203,84.46487867280239,-29.506253289915005,91.44039377778549
-0.0103223919868469,0.5131439566612244,0.0833858251571655,100.80695320551496,-42.747319486604255,120.03814311562958
0.0184899568557739,0.466424822807312,0.1420291662216186,111.94438943973198,-53.23074803231962,140.64144972810806
-0.0158307552337646,0.4835182428359985,0.1653687357902526,131.37075200537973,-59.67824511823115,158.40357523077967
-0.0927088260650634,0.395423948764801,0.0855240225791931,137.36439326622764,-60.34523358125041,168.96405855561653
-0.2066153287887573,0.2824119925498962,0.0120056867599487,142.06482017000369,-55.99106311744816,168.13749638301826
-0.3743470907211303,-0.0363535284996032,0.0003762245178222,151.25422498123055,-27.897596891309842,151.96500178701876
-0.5384489893913269,-1.024674892425537,-0.3407045006752014,175.29737878426752,32.10037279706419,89.97686182357016
-0.3869392275810241,-2.77052640914917,0.1666553616523742,60.67709198245382,42.46798182502366,-57.60121874257612
0.0548711419105529,-4.438880443572998,1.1462886333465576,-61.079110086811596,-57.919963180573106,-292.784473565654
-0.4621922969818115,-3.8102986812591553,1.91734778881073,-312.8012171925902,-116.54100429831301,-489.38857282426295
-1.0485970973968506,-2.558191299438477,1.1432163715362549,-713.4053904299082,-39.171162210779805,-633.2964512399029
-2.0365002155303955,-0.0486771464347839,0.6526707410812378,-1105.0054892089381,197.152563448961,-596.2849675239244
-2.035059928894043,3.524656057357788,1.4401332139968872,-1019.2015929304897,-79.0237245837276,-311.8645523705713
0.051908940076828,6.027902126312256,5.936523914337158,-726.5721373382383,-182.55624428696862,-161.47441462123905
-0.2618693709373474,1.8617970943450928,3.2809228897094727,-704.2400415449379,-25.93061169337289,-108.59314346308689
-2.3655261993408203,0.3066530227661133,1.1044158935546875,-480.83247681325804,16.78715014959813,-3.068132287670537
-1.4935117959976196,-1.239689588546753,1.4524219036102295,-170.79609287593237,-84.53226531915372,-40.35218729563964
-0.5613182783126831,-1.2315223217010498,1.335698127746582,246.3229313593427,-189.99045440604226,-92.04710582137939
-0.5214465856552124,-0.1937720775604248,0.8551278710365295,390.8966166152755,-219.92826636847536,-50.25506683737685
-0.4884656965732574,0.5181955695152283,1.1023286581039429,420.80093333001884,-247.30626003377108,33.17114155324708
-0.5331588387489319,1.2131578922271729,0.7765822410583496,414.4914777823278,-235.00410579133765,98.82964759174212
-0.7600268721580505,0.5175821781158447,0.220655620098114,224.50898737685782,-181.9813336041503,123.7817834600919
-0.8023966550827026,-0.4503817558288574,-0.2675015926361084,23.481898375916817,-124.3926892398362,118.39923922428501
-0.734276533126831,-0.3805140852928161,-0.2708746194839477,-71.54795959374358,-109.28101864458803,108.3114596315264
-0.6782076358795166,-0.0321347713470459,-0.4294508099555969,-88.73850754591183,-116.15359596858987,111.36365943574083
-0.7435399293899536,-0.0244874358177185,-0.7320425510406494,-97.97155726593508,-105.25617258180709,103.59264585850465
-0.7659918665885925,-0.1443381309509277,-1.0848188400268557,-105.15012023456434,-80.9583756661337,90.11645039963771
-0.6421498656272888,-0.3602447509765625,-1.141910433769226,-110.59379466344284,-51.70858231917433,68.32516215462974
