AccelerationX,AccelerationY,AccelerationZ,Pitch,Roll,Yaw,RRX,RRY,RRZ
-0.3141750693321228,0.3941085040569305,-0.5986667275428772,-0.2925892110343956,1.1561739883072977,2.6455419731491245,102.65837160269528,237.00756419944247,-38.194431499089646
-0.335759699344635,0.9622108936309814,-0.672767162322998,-0.2953288921145497,1.2291663217576922,2.608800038320319,70.26792067158065,248.20585058897512,-49.969151703625535
-0.4579876065254211,1.2572221755981443,-0.5764021277427673,-0.3098296148342404,1.3126677458955145,2.58870304555543,8.788674197527623,268.79548316273525,-60.97897951357921
-0.3898852467536926,1.419013261795044,-0.4354108572006225,-0.3343429735862778,1.4094054027268614,2.590272874940472,-47.47664833585322,284.43347447504624,-73.17500627668899
-0.3561118841171264,1.460172414779663,-0.1700659990310669,-0.3659656634304301,1.5187179084583649,2.609585614033557,-68.09731387410729,307.1240459167456,-96.17923366545368
-0.3694880604743957,1.43412184715271,-0.0960127115249633,-0.4030580801561949,1.6390973986822288,2.643839267412225,-137.44565885697244,312.32296734690584,-116.25584390046497
-0.3461676836013794,1.079092502593994,0.0270287096500396,-0.4376608840507879,1.7860992764040555,2.7317153785580994,-284.0497544474749,330.55525575128445,-144.38078705339325
-0.3663517832756042,1.1920320987701416,0.3584547042846679,-0.4541573329122361,1.9706012613993864,2.877764703828817,-410.39079612919227,366.5064209005102,-165.0472865760727
-0.1969892382621765,1.0518404245376587,0.4403978586196899,-0.4189073775283724,2.195480926049325,3.0831716938886355,-625.6725394468214,426.8179748189632,-172.83008222962715
-0.0601524710655212,1.2424654960632324,1.1682250499725342,-0.28999391764587,2.4436821870721874,-2.9675675442398046,-754.2370809109447,525.0103042894407,-129.55669474295934
-0.3762837052345276,2.165854215621948,2.3137214183807373,-0.1185263875695053,2.671764801178835,-2.801524491754412,-554.43710881893,571.5240018202542,-102.63081861958345
-1.019006609916687,3.0468592643737797,4.038937568664551,0.0111235020333503,2.8822932171164024,-2.7055333844039717,-360.0031792256876,588.6617114290032,-142.69072504516532
-1.6416664123535156,3.4220170974731445,4.726734161376953,0.1309021081283831,3.06764724125755,-2.608965297925512,-453.657831539932,462.778866157567,-310.2048164022582
-1.1867413520812988,1.7444565296173096,5.753364562988281,0.2991932029513262,3.14045437082094,-2.4398885379784967,-530.7440568523696,138.87774462024902,-616.5798637746202
-2.795820474624634,-0.5921775102615356,7.486699104309082,0.4882735448705359,2.9893949454940527,-2.1164244152714358,-697.9652833582306,-301.2072442840603,-1031.1279774855457
-7.54947566986084,1.7190601825714111,7.743077754974365,0.5666325232446116,2.5401168020493885,-1.559534842005652,-463.82344796847207,-598.9077055236959,-1350.8779832528967
-15.573738098144531,4.461566925048828,4.266061782836914,0.2140209501813482,2.030422952560495,-1.1857493103824843,297.0868916861151,-1455.7961366028692,-1335.481971882501
-20.542293548583984,5.1893510818481445,3.0353033542633057,-0.1283688810029583,1.379630249766954,-1.382490201911068,1392.6036635340176,-1978.1904237986814,-605.6966949926352
-25.89958381652832,7.931766033172607,1.2765264511108398,0.0021245492821082,0.7220061604627261,-1.731813465767814,459.8689870050881,-1052.5667938184351,-18.078434978229474
-23.754228591918945,-7.206995487213135,-5.633780002593994,0.2039773975879195,0.5498258364634198,-1.832689596409066,70.21726115850667,-15.898323972526027,285.6941088297772
-4.528082370758057,-8.55253791809082,7.708061218261719,0.0897489392390398,0.3047044979690047,-1.7528507356636591,-442.48875103929026,-1017.5815813423894,195.30216958015615
-9.557397842407228,5.861771583557129,6.183288097381592,-0.0262930398987808,0.0314429495043842,-1.6537470476038123,-239.2161741694578,-787.4294506921323,252.47515595233997
-8.140430450439453,0.5510600805282593,0.7850673794746399,-0.0949412487069841,-0.1833618594337971,-1.5246513568134197,-164.60747703503722,-556.0323678014782,502.4870724824066
-5.779991149902344,1.0481996536254885,-2.121691942214966,-0.2579345721466678,-0.3628611585804474,-1.394821576032282,-388.84695880762473,-520.0327356299022,473.0387938381666
-5.756378650665283,4.720796585083008,-2.281498670578003,-0.4261225626365794,-0.5184062026324433,-1.3042605231592412,-301.10205937084214,-517.2597881099036,349.1214857645633
-5.1854448318481445,3.983548164367676,-2.771738052368164,-0.5694720048325809,-0.654544669907091,-1.2633008816228464,-265.4284184679724,-378.575337843166,290.7038886614414
-5.387485504150391,3.235005140304565,-2.5897634029388428,-0.7009829460552321,-0.7773431890048139,-1.247091940283538,-250.30968545712244,-385.0573512900482,238.9576924905078
-4.278837203979492,2.8954100608825684,-2.752843141555786,-0.7936203156884317,-0.9257535809445828,-1.2585341990865275,-119.12128584220375,-410.2132385315286,119.2276865290942
-4.402000427246094,2.418385982513428,-2.5486528873443604,-0.8267404114713276,-1.0788483129715023,-1.263133941172164,-13.426457167557256,-441.52839912122977,28.702585911414623
-3.908755779266357,1.0237632989883425,-2.267543077468872,-0.8231876435446205,-1.232103275032979,-1.257799854480305,34.93293420813851,-453.3570573296413,-34.01938274627097
