AccelerationX,AccelerationY,AccelerationZ,RRX,RRY,RRZ
-0.3984548449516296,0.970855176448822,-0.6378466486930847,123.1342815267747,198.44941146667134,230.11694151565342
-0.6299901008605957,0.708434522151947,-0.6132461428642273,66.27348944117381,213.88393144360757,235.1242351584598
-0.6397134065628052,0.7301816344261169,-0.431679904460907,75.00974535191617,211.21364166683443,229.9867307893163
-0.7246148586273193,0.9972567558288574,-0.208666443824768,115.9813112769655,200.73308521566506,231.4603577631249
-0.8747258186340332,0.8261152505874634,0.0961301922798156,117.99211896861723,190.67049536056544,221.3759659441946
-0.9217449426651,0.6390258073806763,0.2808560729026794,124.50426721011749,176.117520579046,211.94949892725495
-1.059600591659546,0.605922281742096,0.3753103613853454,115.57921804052683,164.61966209251656,192.73670954676433
-1.1255756616592407,0.4422539472579956,0.5109055042266846,75.73911393262514,153.2244203680774,172.49579911126838
-1.1264023780822754,0.3095177710056305,0.6239597797393799,27.67704837546284,135.11541687821753,162.14597248081304
-1.1147381067276,0.3306148052215576,0.6953577995300293,34.935560415874384,110.15798761326101,148.35487798045185
-1.2439045906066897,0.3917582929134369,0.5807725191116333,122.10458952826025,87.90101707064154,121.97884574564031
-1.4672138690948486,0.1576378941535949,0.881040096282959,120.73658459977673,80.02663541050642,74.69938838621995
-1.4199509620666504,-0.8273624181747437,1.6356360912322998,-17.40316661838887,41.58116030847295,17.462080415074816
-1.2793359756469729,-1.7898229360580444,1.4252619743347168,-32.125531798871926,-14.692590678343679,-104.05216732548479
-1.0749270915985107,-3.4381766319274902,0.9445742964744568,6.981494508714633,-82.28043391207055,-292.6554649526108
-0.3289486169815063,-4.521705150604248,1.092492699623108,-292.63161393202915,-73.5755832111319,-449.3428458713981
-1.3240824937820437,-3.059964179992676,0.4177733063697815,-484.4914911139039,-58.70749765225393,-537.6664808969341
-1.6444035768508911,0.5340842008590698,1.8764188289642332,-15.679383966228563,-161.190620261225,-682.6388852758556
-4.927395820617676,7.266546726226807,1.2509629726409912,55.22356842079215,63.06415430491406,-312.6644768054065
-1.960407257080078,-2.01343035697937,2.900761604309082,0.02364947997536576,-119.1091554262378,110.6297419490446
0.2813413739204407,0.1015171706676483,0.5160234570503235,-76.89336809103311,-137.62533381327881,140.077918140447
-1.2278910875320437,2.0367565155029297,-0.6381785273551941,-94.32292485282761,-124.19686771633192,186.34093406834273
0.5833854675292969,1.3744909763336182,-0.8551030158996582,12.196933470722103,-137.0154389015317,151.236083998795
0.9550182819366456,0.362313449382782,-0.4520779848098755,-4.864078663176381,-146.15207367123102,89.0310172273068
0.7310981750488281,-1.3125665187835691,-0.6018795967102051,-33.948792741198886,-126.27981586599735,28.384673048949082
0.7464512586593628,-1.4807277917861938,-0.81676185131073,-28.198652846903787,-91.55854239004836,-32.00879020557807
0.2897727787494659,-1.1116331815719604,-0.8502675294876099,-41.137659050191104,-63.41332040547428,-51.131943598496015
0.1548406034708023,-0.7539171576499939,-0.8966033458709717,-79.72166746406533,-37.513765582257435,-52.808669662369525
0.0492870211601257,-0.273188829421997,-0.8452745676040649,-93.16934688314747,-17.009962873154993,-40.009369855912944
0.0296467915177345,-0.0309033989906311,-0.7858704924583435,-81.18246051242349,1.2815302512795086,-27.24459836325807
