AccelerationX,AccelerationY,AccelerationZ,Pitch,Roll,Yaw,RRX,RRY,RRZ
0.1870789527893066,1.3239805698394775,0.5524556636810303,-0.1581846874472028,0.9777197207868568,-1.7897603800490534,259.80766455467216,285.02535134776286,229.630932575072
-0.0126681923866271,0.980503261089325,0.8119513988494873,-0.0414049573262507,1.0883530696431591,-1.816986308833063,218.05213634687794,360.0821362124929,265.8881721613843
-0.3164598345756531,0.7043362259864807,0.9539943337440492,0.0766647132054012,1.2277632651776442,-1.8457111301792075,225.13908598816977,428.3810499501423,287.8601803816416
-0.3869469761848449,0.827368974685669,1.004928469657898,0.1961008071454329,1.3985710270178424,-1.900515487190321,241.37607123031256,504.7148616236113,293.3867050051524
-0.2989786863327026,0.5665361881256104,1.2394856214523315,0.2989667041752905,1.6111733552834808,-1.970023621225694,174.347750263204,610.5988583637369,264.88213993815475
-0.5767859816551208,0.3396863341331482,1.4355183839797974,0.3714709640538529,1.8655659256054056,-2.0368642725667345,109.64840085966466,705.3512860021423,203.76497886747703
-0.8308901190757751,0.6609006524085999,2.256141424179077,0.414238598513762,2.138230400432529,-2.0869941545063964,32.78016786477722,711.8325891093508,124.51507256938447
-0.8723253011703491,1.008936882019043,4.273593425750732,0.4199448351884769,2.370292770017191,-2.104761523484153,39.85623359962667,544.9900282910753,-59.823769128687445
-0.7018833756446838,-0.170087844133377,6.229145526885986,0.3784473499793317,2.502038114547726,-2.038898157245685,-138.7988969164704,316.5257466677548,-365.9038342911749
-0.4367488026618957,-0.7072453498840332,6.639792442321777,0.3621419654515276,2.470667578786909,-1.8196026117448247,-541.6847085064094,-16.968916851337802,-591.9641352134611
-3.6664187908172607,1.0724256038665771,6.304888725280762,0.4171193243357802,2.298067967746282,-1.4106557038356669,-1170.508642594761,-106.13392019204542,-827.5585605943845
-5.659372329711914,2.513615369796753,5.316125869750977,0.3751190998733755,1.99784049073104,-0.7689626250904834,-1301.6383299035745,-123.48941038248034,-1241.8692569297605
-9.842524528503418,1.3173885345458984,2.7638871669769287,0.005911021974488,1.832662620189759,-0.3623870416698359,-164.29943550346968,-310.2223836488035,-1404.9822612536423
-13.690826416015623,1.08471417427063,3.474647045135498,-0.4416837577042752,1.6242854055502418,-0.3056691063999648,438.4293510494982,-1002.0569438495439,-1307.6676930537815
-11.58277416229248,7.113419532775879,9.07634735107422,-0.7053687257786899,0.8061917970355892,-0.7540361055049426,991.3662224776133,-1925.4795043886186,-796.9618812638555
-24.819520950317383,1.4385709762573242,9.116155624389648,-0.4368897308475176,0.049584160023091,-1.143508776259528,1322.7535591943454,-1125.1453674862312,-186.1594286213388
-12.951207160949709,4.623960018157959,-4.008267402648926,-0.1210098797066336,-0.2066059862367301,-1.0672956608044315,189.66556962798145,-383.79958561476866,338.4784391130393
-2.551531791687012,-3.797858476638794,-0.9771112203598022,-0.3362967397650759,-0.3172288516261811,-1.0205207337537632,-1122.7893347131703,-442.8441121214277,242.32841816666578
-5.694919109344482,-2.404482364654541,3.94624400138855,-0.6981001891807225,-0.5796510905966629,-1.0900632175615654,-694.3052308688309,-811.7087514555332,273.67770238146034
-4.8623480796813965,5.383887767791748,1.5653269290924072,-0.783147412559238,-0.7963429712336922,-0.9790989199906486,438.6125640437947,-826.4833248944844,389.6290427883478
-6.8148298263549805,2.163828134536743,-0.5070111155509949,-0.8134025728803544,-0.8682531440281115,-0.7160224816736939,118.33887401240044,-620.6207129706264,431.48619055061346
-6.969072341918945,-0.6615893244743347,-4.208380699157715,-0.9408488912502564,-0.9805815288552112,-0.6308311662447194,-221.87609971597965,-395.36006327560875,335.0208607513955
-3.770724058151245,0.3436872959136963,-5.022972106933594,-1.0633002792739004,-1.101038236990064,-0.6410465892903925,-127.30693971338387,-264.46339470051964,260.6375598595854
-2.57206130027771,0.7454439997673035,-3.513218879699707,-1.1481616158814614,-1.1637617710277268,-0.6177838982610969,-34.609193486763665,-215.2397376542335,199.29705160304823
-1.5759586095809937,0.1352229118347168,-2.1359622478485107,-1.2066222660241184,-1.1983331442619043,-0.5820365894217124,-20.405579466195785,-170.91589439397438,134.7675963249238
-1.0654237270355225,-0.1850395202636718,-1.862612247467041,-1.2438672948568077,-1.2198750805090686,-0.5516028245561747,-0.22387540494217845,-109.29325151339151,90.11466089007517
-1.111355543136597,-0.0956820249557495,-1.766905665397644,-1.2704701757451138,-1.2180991547014135,-0.5237835297086555,-6.4436222342180045,-33.671968589232854,68.45290035248732
-0.9198046922683716,-0.0776801705360412,-1.474785089492798,-1.2897555845274675,-1.2063090928800555,-0.5060410774651646,-12.22177999137532,-3.8228291308126296,45.90840958166161
-0.7208710312843323,-0.0264452695846557,-1.0399119853973389,-1.307773847167203,-1.2368342678322326,-0.5400564951767486,-71.10264492023708,19.089019522540806,35.45784790623234
-0.6089797019958496,0.0485889911651611,-0.8931403756141663,-1.3286277548953946,-1.31179393057148,-0.6295009222479503,-75.49399893388089,45.6118325226159,42.380012403608475
