AccelerationX,AccelerationY,AccelerationZ,RRX,RRY,RRZ
0.1630259156227111,0.421420156955719,0.3208068609237671,21.83149586110454,-37.133289894541875,61.05461019825876
0.0503925681114196,0.5389915704727173,0.204030692577362,2.6126487431503698,-29.644530469661913,91.25533663241315
-0.0904743075370788,0.8538532853126526,0.1744863986968994,4.83862639012115,-8.707178087898319,122.66191930415496
0.1515659093856811,0.892855167388916,0.2246221899986267,30.47212741591943,-10.161457697109205,145.7423442833003
0.3495566248893738,0.6242769956588745,0.2563723921775818,13.140643632869843,-12.764489747351607,170.3137858978811
0.4399449825286865,0.3561128675937652,0.3264652490615845,-20.378171624603816,-19.1735687267291,189.02458369513243
0.5289214253425598,0.1322403252124786,0.2773630619049072,-40.48765726763767,-43.2193845959951,202.9467495256662
0.5433079600334167,-0.0329315215349197,0.0419021248817443,-25.20335705621203,-84.2596246580543,215.9490937806743
0.0671356320381164,-0.3220682740211487,-0.4442387223243713,-9.367793984421954,-96.7147614775177,211.93742315280235
-0.5224382281303406,-1.7586519718170166,-0.4454039335250854,-196.0725466166419,-11.18118701094554,143.9654705707215
-0.8513402938842773,-5.139511585235596,-0.0499888658523559,-448.8670275730583,-12.25225288035733,-52.47434897797033
-1.106675386428833,-4.527200222015381,-0.0714970827102661,-104.676248540138,46.45641614933924,-303.16138872635764
-2.683950901031494,-1.1158159971237185,-0.5638716220855713,79.9057615527647,170.2952897456087,-621.630925269628
-1.5811400413513184,-2.916433811187744,0.9362558722496032,-483.3327085400762,201.52628874435698,-808.0367324747075
-2.923724174499512,0.8185415863990784,4.263798713684082,-1236.9502093310307,106.6975269117874,-636.2615183208754
-2.081510543823242,8.34540843963623,5.113769054412842,-1201.2336748401733,125.31416372114094,-273.95571840143657
-0.0848151445388794,6.329093456268311,-0.8221246600151062,-864.6480177499277,35.08116297350613,115.61565026955968
-3.2812185287475586,1.756024718284607,-2.323293685913086,-476.2167442551901,-36.73812246992162,3.579177073211236
-0.6848125457763672,-1.342717528343201,-2.1313490867614746,-129.80006804346525,-30.488892115237228,-30.689361582471687
-0.715531587600708,-1.2320010662078855,-1.0003840923309326,36.94039852219155,-57.79693781324284,-36.70419350521958
0.3220234513282776,-0.2063259482383728,0.3605114221572876,317.4097370708945,-192.25337804033754,-68.01457296250175
0.5187232494354248,0.6391236186027527,1.9847114086151123,250.66723219979428,-192.45791488522275,-19.981354709298998
-0.3606510162353515,-0.6120928525924683,0.6133369207382202,-58.3699701940394,-122.0872681685251,-2.3887186433339718
-0.5297259092330933,-0.5565098524093628,-0.1466879844665527,-254.3022042345617,-77.56521281855224,-19.050949755654447
-0.4298112988471985,-0.3934906423091888,-0.9239389300346376,-337.0934953154142,4.429606488090458,-38.00637931576627
-0.4522249102592468,-0.4699210524559021,-0.8352530002593994,-388.63661630194497,43.39689438233456,-42.847166606986086
-0.1242139935493469,0.0132964849472045,-0.2483185827732086,-366.0173520351805,37.634181817324766,-57.388676915983666
-0.0856668949127197,0.3180155754089355,-0.3282358646392822,-267.84783539653097,20.91315814417611,-64.82458775216065
-0.309415340423584,0.4445867538452148,-0.4401338994503021,-166.48497309446873,27.647893712990637,-79.18237621776866
-0.3593674898147583,0.3627693653106689,-0.6623762845993042,-118.15168584800708,55.872012920214814,-80.93041970186084
