AccelerationX,AccelerationY,AccelerationZ,RRX,RRY,RRZ
-0.3283353447914123,-0.2723799347877502,-0.0363085269927978,75.60447041351668,-206.36715799784685,34.10836303568331
-0.4716562628746032,-0.1662424206733703,-0.1917069852352142,88.18905297813015,-210.77566261649656,20.825846128468548
-0.6082309484481812,-0.079990267753601,-0.2719210982322693,95.01080003432875,-211.38397292435621,8.779475640262904
-0.7427857518196106,-0.2295212745666504,-0.4075411260128021,84.18488189796686,-202.46140994362344,-5.5931599490533985
-0.8009992241859436,-0.3533312678337097,-0.6396270990371704,82.74977036088798,-196.96824396401902,-26.009006897119004
-0.9014755487442015,-0.3957510590553283,-0.754611611366272,93.25208779475302,-205.98547336664822,-53.46228461499389
-1.2350842952728271,-0.3454226851463318,-1.002987027168274,158.7984967685898,-242.9126725482687,-75.01578323914245
-2.0634570121765137,-0.0556574463844299,-1.458008050918579,241.43388195144757,-271.9377799922913,-73.86156323168034
-3.3782975673675537,-0.3649908900260925,-2.117380142211914,230.74526427778125,-216.41133366294412,-87.40439401608992
-4.216104507446289,-1.0964444875717163,-2.837074279785156,168.26370461850178,-39.034507200960775,-161.9442223531092
-4.348931312561035,-2.1185455322265625,-3.5258285999298096,220.03842365940935,179.56586452493198,-330.0565973003602
-3.885322570800781,-3.090349674224853,-1.9581378698349,193.33680996724166,292.1406599344886,-555.771345292157
-4.460469722747803,-6.001424789428711,0.7326036691665649,-187.47184947035677,290.08714990014596,-869.3503024651582
-6.894033908843994,-3.9675488471984863,2.966660022735596,-702.5133150812453,328.1617935415719,-949.183192729668
-10.464836120605469,0.8946586847305298,6.427549362182617,-1246.3204638911009,746.1894241817556,-629.5672225945892
-8.55514144897461,6.432453632354736,7.92666482925415,-1197.1761053410787,944.8533992110135,-364.04536713877116
-3.980634450912476,2.673746347427368,6.202226638793945,-1150.644485393883,765.3100743103425,-41.15762710822963
-3.5332767963409424,1.487534761428833,3.2554101943969727,-448.878065158757,523.8801538686137,-38.755941350756395
-1.869009256362915,0.5713874101638794,2.32600212097168,0.8572696358895789,259.69289005585927,-50.91711707362619
-2.1582510471343994,-5.302486896514893,0.2285968959331512,-331.52858502876796,276.10881259387804,13.707011456583762
-1.2455251216888428,-0.6278769969940186,2.9512898921966557,-353.61443884211104,110.22508056147802,91.53404933168468
-0.3094488680362701,-0.5781122446060181,2.0024070739746094,-61.291207951108,-40.768022872688356,135.4716112434337
-1.1738430261611938,-1.3859105110168457,1.299975872039795,88.68405044765932,-69.36898581453694,81.1422102076446
-0.970118761062622,-1.6197694540023804,1.918962836265564,210.6737425337016,-111.04636982803706,24.458948398950678
-0.6414945721626282,-0.4538356065750122,1.709275245666504,319.7142702176135,-133.55477329438298,25.500361002080865
-0.4969245791435241,0.2277550101280212,1.4161381721496582,286.72303584710454,-112.27742263347264,41.5718336851613
0.0816990658640861,0.1723651885986328,1.0857417583465576,143.73866730914204,-92.18333394437528,53.33077615271446
0.6027917265892029,-0.0742803812026977,0.6574801206588745,13.038261658532292,-92.32604391689352,40.695445282567796
0.6089840531349182,0.3947429656982422,0.416841983795166,-17.250395777223197,-115.53549116946041,33.49375529340888
0.1973076164722442,0.4863706231117248,0.135869562625885,24.39871466820763,-108.14464592142716,27.821406131118355
