Timestamp,AccelerationX,AccelerationY,AccelerationZ,Pitch,Yaw,Roll,RRX,RRY,RRZ
15626.534597000002,0.04213924705982208,-0.14204326272010803,0.1729997992515564,-0.0742097611108693,-0.007182245506034056,-0.19287783520419702,-0.09423194080591202,0.2786391079425812,-0.039364468306303024
15626.554732,0.054131194949150085,-0.17624104022979736,0.1604318618774414,-0.07695173704477486,-0.0087399144743086,-0.18772694532083892,-0.19045573472976685,0.24416598677635193,-0.05903084576129913
15626.574868000002,0.06841717660427094,-0.15467439591884613,0.13300514221191406,-0.08028246026124237,-0.010870775645146269,-0.18329488630696233,-0.1982754021883011,0.2323051542043686,-0.08167757093906403
15626.595004,0.018360018730163574,-0.116348497569561,0.08749186992645264,-0.08370083562037944,-0.012859336179959838,-0.1785906664057057,-0.1527777761220932,0.24836277961730957,-0.03273825719952583
15626.615139000001,0.001980111002922058,-0.06790127605199814,0.04367941617965698,-0.08590546843895075,-0.013406357287438084,-0.17345263322614568,-0.0706622526049614,0.2662072777748108,0.013676912523806095
15626.635275,0.0072018057107925415,-0.05025744438171387,-0.0041484832763671875,-0.08666656547716152,-0.0133763395781226,-0.1683383398688758,-0.03305496275424957,0.24577416479587555,-0.00011027301661670208
15626.655411000002,0.012924820184707642,-0.08489694446325302,-0.027998685836791992,-0.08812375878653154,-0.013654597786573797,-0.16349963238588844,-0.1367187798023224,0.25191783905029297,0.01584445871412754
15626.675546,0.0010805130004882812,-0.0897943302989006,-0.06843531131744385,-0.09236703176643897,-0.01324427262849905,-0.15817241179699396,-0.29558059573173523,0.2826552391052246,0.09581679105758667
15626.695682000001,-0.02610771358013153,-0.10071917623281479,-0.07338827848434448,-0.09987807138703753,-0.01185090186176119,-0.15231498095081178,-0.3881099224090576,0.27913597226142883,0.15054526925086975
15626.715818,-0.004376858472824097,-0.04023714363574982,-0.08056133985519409,-0.10609463970292765,-0.009558241676174936,-0.1475584663386081,-0.1657802164554596,0.1727954000234604,0.1638757288455963
15626.735953000001,-0.044271647930145264,-0.011938400566577911,-0.08696949481964111,-0.1079579229171862,-0.00641863531577946,-0.14439957973508727,-0.02555288001894951,0.1051597148180008,0.16943959891796112
15626.756089,-0.028007030487060547,0.002602517604827881,-0.11717778444290161,-0.10848048816955481,-0.0034647910677077782,-0.1433364026986135,-0.013937193900346756,-0.03940882533788681,0.1227559968829155
15626.776225000001,-0.04331256449222565,0.014804668724536896,-0.1707618236541748,-0.11029676668098444,-0.002507306414012221,-0.14576887496541036,-0.22360466420650482,-0.19289478659629822,-0.0016370632220059633
15626.796359375001,-0.10772578418254852,-0.008060768246650696,-0.18626940250396729,-0.12053503861916105,-0.004501581145051398,-0.15064612622581425,-0.8893866539001465,-0.2427869737148285,-0.02465742826461792
15626.816495375,-0.12084339559078217,-0.06545963883399963,-0.12541592121124268,-0.1460719256043369,-0.007580320732390746,-0.15540121341530472,-1.6291862726211548,-0.1881903111934662,0.13149169087409973
15626.836631375001,-0.06756915152072906,-0.0066179633140563965,0.03626126050949097,-0.1827432405060443,-0.008895845637190326,-0.1592387616869102,-1.9035329818725586,-0.19130142033100128,0.30329301953315735
15626.856766375002,0.025356486439704895,0.0173787921667099,0.21711701154708862,-0.22050295955030777,-0.008062089747421968,-0.1640165074946397,-1.7705472707748413,-0.33964356780052185,0.3544078767299652
15626.876902375001,0.0605684369802475,-0.008372247219085693,0.3380885124206543,-0.25469295161002437,-0.007186379134351699,-0.17264918105355712,-1.6149879693984985,-0.5401888489723206,0.293720543384552
15626.897038375,0.01373089849948883,-0.07855704426765442,0.3389798402786255,-0.2894769479633547,-0.00805146428164672,-0.18544259332561516,-1.7842531204223633,-0.6966574788093567,0.25752925872802734
15626.917173375,-0.04239101707935333,-0.05186304450035095,0.29101991653442383,-0.32605766085539756,-0.011340849499646158,-0.20211828744657528,-1.925758719444275,-0.8513392806053162,0.16525045037269592
15626.937309375,-0.015564322471618652,-0.13273271918296814,0.32739800214767456,-0.37311050810400337,-0.019450710014439012,-0.22325998224286855,-2.8057432174682617,-0.9505148530006409,0.0657249316573143
15626.957444375,0.0456714928150177,-0.10829746723175049,0.25854170322418213,-0.4361247235474311,-0.035347274802889204,-0.25034668999622145,-3.618326425552368,-1.1310245990753174,-0.09661870449781418
15626.977580375002,0.013050511479377747,-0.04179546236991882,0.196954607963562,-0.5103658305445683,-0.05953057194696996,-0.28426092493406435,-3.999891757965088,-1.1641647815704346,-0.04023345559835434
15626.997716375,0.002095431089401245,0.07041645050048828,0.1482834815979004,-0.5875323019983576,-0.09119770890787687,-0.32442358007917305,-3.9616239070892334,-1.1273893117904663,-0.22220459580421448
15627.017851375002,-0.005276769399642944,0.2067422866821289,0.08414113521575928,-0.6578329028278601,-0.1281103760234954,-0.36786741477015006,-3.6394364833831787,-0.9901657700538635,-0.2285599708557129
15627.037987375,0.05699610710144043,0.3715595006942749,-0.05260300636291504,-0.7159082988030034,-0.16321670157500204,-0.4088837197641223,-2.651604652404785,-0.9017102122306824,0.001235422445461154
15627.058123375002,0.09811899065971375,0.4344722032546997,-0.13214349746704102,-0.7554264513002962,-0.18714994755588982,-0.4427875970849271,-1.8311835527420044,-0.9053077697753906,0.01932334527373314
15627.078258375,0.17288842797279358,0.12396365404129028,-0.09482932090759277,-0.7887911219957001,-0.20921656524432525,-0.4763871373760863,-1.8605891466140747,-0.8806193470954895,0.042468614876270294
15627.098394375002,0.20233136415481567,0.11930716037750244,-0.17503637075424194,-0.8170011820268812,-0.22891765454807284,-0.5078429985453594,-1.1776853799819946,-0.8238867521286011,0.11476518213748932
15627.118530375,0.26782625913619995,0.12673741579055786,-0.19882512092590332,-0.829436243806008,-0.23502564565938938,-0.5291732789425551,-0.1650523543357849,-0.869243323802948,0.1600378453731537
15627.138665375001,0.24343937635421753,0.053616344928741455,-0.011465489864349365,-0.8301158373372606,-0.23003918313580599,-0.5421468799695562,0.2314087301492691,-0.8562374711036682,0.17110887169837952
15627.158801375,0.163434237241745,-0.056999027729034424,0.12473785877227783,-0.8298284560095959,-0.21988551119985789,-0.5528592559486202,-0.18575583398342133,-0.9035436511039734,0.34121403098106384
15627.178937375002,0.14346244931221008,-0.38529032468795776,0.18633484840393066,-0.8514686611974918,-0.2290527215356168,-0.5772924799140444,-1.791700005531311,-0.7996559143066406,0.4751449525356293
15627.199072375,0.10268780589103699,-0.020016729831695557,0.027949392795562744,-0.8919086445576058,-0.25433208788131073,-0.6119634756335495,-2.28060245513916,-0.7273034453392029,0.40696030855178833
15627.219208375001,-0.04393213987350464,0.3755733370780945,-0.31484827399253845,-0.92241857941672,-0.27784972673123426,-0.64368372430982,-0.8913325071334839,-0.6148396134376526,0.24366509914398193
15627.239344375,0.03681960701942444,-0.07269001007080078,0.19523656368255615,-0.9352981413188787,-0.28828315332761834,-0.6644429542475677,-0.8982677459716797,-0.6518170237541199,0.06132246553897858
15627.259479375001,-0.03311726450920105,-0.11173570156097412,0.25269171595573425,-0.9549673297425171,-0.3147002141506105,-0.7008355343711619,-1.4472291469573975,-0.816053569316864,0.026414278894662857
15627.279615375,-0.12914317846298218,0.31795650720596313,0.19056659936904907,-0.9759557883141844,-0.3423752220760729,-0.7409351841916532,-1.1583751440048218,-0.8405113816261292,0.17722029983997345
15627.299751375002,-0.2815415859222412,0.3991318345069885,-0.06311929225921631,-0.9948762899753961,-0.3642205780181786,-0.7747288521349899,-1.0131149291992188,-0.713731050491333,0.29046404361724854
15627.319886375,-0.317818820476532,0.4724496603012085,-0.21775412559509277,-1.0133819180304733,-0.37888121577043005,-0.798883860688551,-0.928098738193512,-0.4516638517379761,0.43355703353881836
15627.340022375001,-0.2574365735054016,0.3390007019042969,-0.19695574045181274,-1.0348896736894986,-0.3955997354689667,-0.8200234414816212,-1.1663836240768433,-0.24480105936527252,0.49848729372024536
15627.360158375,-0.196222722530365,0.3212946653366089,-0.1509454846382141,-1.0592183080855437,-0.4187560625879969,-0.8439625185480811,-1.2694514989852905,-0.15582695603370667,0.5046905875205994
15627.380293375001,-0.15400183200836182,0.2866132855415344,-0.15488871932029724,-1.0831338113978342,-0.4419495416027652,-0.8676079324377967,-1.087469458580017,-0.20224924385547638,0.6068273186683655
15627.400429375,-0.10541626811027527,0.22169220447540283,-0.14154919981956482,-1.10861807883297,-0.45863071144978396,-0.8874220490934066,-1.119465708732605,-0.30547377467155457,0.8256075978279114
15627.420565375001,-0.05087283253669739,0.08463174104690552,-0.015453308820724487,-1.1365910376235024,-0.4719332047327262,-0.9061765635599361,-1.1358879804611206,-0.3414386212825775,0.9826670289039612
15627.440700375,-0.10074761509895325,0.03920263051986694,-0.09550230205059052,-1.1667079335689192,-0.4893505281183236,-0.9293951843732878,-1.1777827739715576,-0.3827424943447113,0.9788302183151245
15627.460836375001,-0.08535811305046082,0.012097716331481934,-0.024302661418914795,-1.1977764997419074,-0.5120714868914739,-0.9593457855890144,-1.305895209312439,-0.5162450075149536,0.962215781211853
15627.480972375,-0.05909252166748047,0.08189022541046143,0.08788593113422394,-1.2304700264876387,-0.542938029313168,-1.000310533404493,-1.182176113128662,-0.688123345375061,1.0993342399597168
15627.501107375001,-0.07617741823196411,0.07338935136795044,-0.011623620986938477,-1.2554004925718991,-0.5459483258364642,-1.017871594771532,-0.4389902353286743,-0.7667303681373596,0.9501509070396423
15627.521243375,-0.08361917734146118,-0.023134827613830566,0.10546304285526276,-1.2797141241951455,-0.5610315362395074,-1.0487573720719803,-1.220434308052063,-0.897401750087738,0.9572620391845703
15627.541379375001,-0.13562212884426117,0.09528124332427979,0.05517570674419403,-1.3105777992672072,-0.6084010938436771,-1.112635415434778,-1.3244045972824097,-0.8965286612510681,1.1292990446090698
15627.561514375,-0.06697869300842285,-0.08433210849761963,0.0733196809887886,-1.342581929249174,-0.6642970206864556,-1.1858131659019735,-0.9598975777626038,-0.984352171421051,1.2099894285202026
15627.581650375001,-0.0012540370225906372,-0.15681767463684082,0.016513824462890625,-1.3677889519880022,-0.6739518080497278,-1.2146246588178196,-0.47574853897094727,-0.968410849571228,1.053080677986145
15627.601785375002,-0.01944229006767273,-0.530924916267395,0.04540252685546875,-1.3932426226560066,-0.73960267225788,-1.2995355105562043,-1.4649540185928345,-1.0305556058883667,1.016165852546692
15627.621921375001,-0.03855690360069275,-0.3621146082878113,-0.08974999189376831,-1.4188119022107661,-0.9272234653168848,-1.5057295080673276,-1.828881859779358,-1.0382459163665771,0.9323641657829285
15627.642057375,-0.013121113181114197,-0.32258129119873047,-0.1380375623703003,-1.433767835096574,-1.1814470678191116,-1.7788832718063674,-1.5671579837799072,-1.1033756732940674,0.7766960263252258
15627.662192375,0.027670443058013916,-0.06838124990463257,0.03977750986814499,-1.4378192496587825,-1.4001490274695907,-2.0190985574922053,-1.1199214458465576,-1.2479478120803833,0.5445554256439209
15627.682328375002,-0.012492462992668152,-0.09319639205932617,0.07150696963071823,-1.4372779168870817,-1.5568787954544405,-2.20120637434521,-0.5647357106208801,-1.4060266017913818,0.4713861644268036
15627.702464375001,-0.05030706524848938,0.026852846145629883,-0.011355876922607422,-1.441998196607388,-1.6211230981649347,-2.294087314659123,0.16588781774044037,-1.492376446723938,0.433512806892395
15627.722599375002,-0.05651605874300003,-0.07620126008987427,0.007217042148113251,-1.4524912999098112,-1.6345533650565192,-2.3379885362524004,0.2887195944786072,-1.5392886400222778,0.434072881937027
15627.742735375,-0.04828936606645584,-0.24147891998291016,0.055223457515239716,-1.4586820973573527,-1.6969811672297301,-2.4321240708053735,-0.37852269411087036,-1.6406586170196533,0.49141553044319153
15627.762871375002,-0.02176649123430252,-0.19096070528030396,0.08445703983306885,-1.4529945434335676,-1.843611585566607,-2.6119385619883513,-0.9880432486534119,-1.7614905834197998,0.5428776741027832
15627.783006375,-0.022078678011894226,-0.04095923900604248,0.07869923114776611,-1.4383817428642254,-1.997274793081713,-2.801648055905935,-1.028067946434021,-1.9366430044174194,0.5714088678359985
15627.803143541667,-0.03682408481836319,0.0565984845161438,0.11063241958618164,-1.4251114284622854,-2.108611031991893,-2.952671503805802,-0.5496872067451477,-2.1054975986480713,0.5641741752624512
15627.823279541668,-0.036906465888023376,0.14885497093200684,0.12326540052890778,-1.4232193969711129,-2.186068603048476,-3.072706456397975,0.17981375753879547,-2.192239284515381,0.5105769634246826
15627.843414541667,-0.07937707751989365,0.04209953546524048,0.17383790016174316,-1.4292916311755839,-2.2485110702845716,3.1044677445862874,0.2863328754901886,-2.187622547149658,0.3961870074272156
15627.863550541668,-0.09514517337083817,-0.09227937459945679,0.19111919403076172,-1.4302312474147547,-2.2968662535672837,3.0128923424559417,-0.19031450152397156,-2.140772819519043,0.2568243145942688
15627.883686541667,-0.10811702162027359,-0.048047542572021484,0.23427200317382812,-1.420565303653797,-2.3038702323421085,2.963712239742783,-0.6802422404289246,-2.0434136390686035,-0.028973879292607307
15627.903821541668,-0.12080001085996628,0.10117930173873901,0.2875399589538574,-1.4077763323836259,-2.264021630704782,2.9627844634356255,-0.5831345915794373,-1.9641033411026,-0.32153037190437317
15627.923957541667,-0.1668473184108734,0.2447865605354309,0.31000447273254395,-1.4022799130067813,-2.211271149309339,2.97612244298577,-0.0784013569355011,-1.8998595476150513,-0.3653702735900879
15627.944093541668,-0.1899188756942749,0.28050678968429565,0.21310532093048096,-1.4087760055831677,-2.1844455928935496,2.9647772903841494,0.6588823199272156,-1.8366076946258545,-0.166521355509758
15627.964228541668,-0.10555369406938553,0.08379799127578735,0.17586752772331238,-1.4256843165284343,-2.1946234039476815,2.918295042107573,0.9438174366950989,-1.7723712921142578,-0.04052214324474335
15627.984364541668,-0.06421000510454178,-0.13770192861557007,0.16085469722747803,-1.442505598305507,-2.2214458410610063,2.8573783801911214,0.6842225790023804,-1.6364864110946655,-0.03032010793685913
15628.004500541667,-0.04347188398241997,-0.2336927056312561,0.16124022006988525,-1.4513804064676274,-2.2375485462348084,2.8095554451175464,0.2919260561466217,-1.5257160663604736,-0.035150282084941864
15628.024635541668,-0.02968554198741913,-0.13078033924102783,0.18625329434871674,-1.4562877395706995,-2.248396687230164,2.7691969621289783,0.2389068603515625,-1.429404854774475,0.0006316837389022112
15628.044771541667,-0.04014366492629051,-0.0953289270401001,0.19290484488010406,-1.4617136929133983,-2.275409422999197,2.7138112070031193,0.4148235321044922,-1.4187560081481934,0.09471797198057175
15628.064907541668,-0.06022290885448456,-0.02135443687438965,0.19837820529937744,-1.4689602627832024,-2.3428190763231695,2.618405626203111,0.5245453715324402,-1.3813446760177612,0.1877560317516327
15628.085042541668,-0.09947969019412994,-0.10266482830047607,0.19293999671936035,-1.473530359853788,-2.4244510805014228,2.5102357063098064,0.25873520970344543,-1.2833770513534546,0.2179751843214035
15628.105178541668,-0.1082906574010849,-0.20502233505249023,0.21446895599365234,-1.4729194256001708,-2.4740767335393894,2.435401619553066,0.04104039445519447,-1.2352415323257446,0.22174862027168274
15628.125314541667,-0.09447586536407471,-0.025613486766815186,0.2550692558288574,-1.470035944843855,-2.518862784494142,2.365977897748006,0.09601239114999771,-1.2366836071014404,0.2599295675754547
15628.145449541667,-0.08799208700656891,0.11944228410720825,0.33171820640563965,-1.4705871097897478,-2.6058576065972403,2.2535400138789083,0.6075697541236877,-1.3333381414413452,0.2920776605606079
15628.165585541668,-0.07491319626569748,0.22788286209106445,0.42346155643463135,-1.4746721522320054,-2.783882863009511,2.04855953303784,0.9425227642059326,-1.420421838760376,0.3156373202800751
15628.185721541668,-0.018870346248149872,0.05037027597427368,0.40160608291625977,-1.4745874245039274,-2.9827940174299648,1.8207704009392363,0.7775019407272339,-1.5257502794265747,0.3851431608200073
15628.205856541668,0.03646661341190338,-0.10010594129562378,0.3554646968841553,-1.4691205764268491,-3.0951694576611546,1.677473352378881,0.12238997220993042,-1.6051596403121948,0.316316694021225
15628.225992541667,0.10436122864484787,-0.2767794132232666,0.37536489963531494,-1.4634837072857003,-3.056099714507538,1.6824471888303938,-0.6375182867050171,-1.7760714292526245,0.25113874673843384
15628.246127541668,0.09288090467453003,-0.12563401460647583,0.38087546825408936,-1.4570566040057868,-2.9198203339088806,1.7798924970615932,-0.814539909362793,-1.9809402227401733,0.16487015783786774
15628.266263541667,0.08702782541513443,-0.14253026247024536,0.33347785472869873,-1.4511975987895753,-2.7842639140035854,1.8727305995317727,-0.8679742217063904,-2.1804895401000977,-0.011946692131459713
15628.286399541668,0.12211447954177856,-0.2834702134132385,0.2530146837234497,-1.4470037463508787,-2.644133116978816,1.9657355529424547,-0.8570638298988342,-2.383101463317871,-0.20197762548923492
15628.306534541667,0.05296599864959717,-0.44501155614852905,0.23733854293823242,-1.4444095349033141,-2.451013931250191,2.1083388558255867,-1.4025007486343384,-2.448831558227539,-0.6205591559410095
15628.326670541668,-0.018999576568603516,-0.4391072392463684,0.18322324752807617,-1.4351868145866926,-2.1805349727026084,2.3265110767948496,-1.8664436340332031,-2.494608163833618,-0.7948401570320129
15628.346806541667,-0.09782964736223221,-0.34312790632247925,0.14238905906677246,-1.4177757413178322,-1.920062699484722,2.534171989663043,-1.7884914875030518,-2.47478985786438,-0.875385582447052
15628.366941541668,-0.2309875190258026,-0.29423391819000244,0.07040393352508545,-1.3954346295680036,-1.7105596332613011,2.6917137045582926,-1.813346266746521,-2.429694175720215,-0.9568173289299011
15628.387077541667,-0.23329615592956543,-0.2896081805229187,0.06613457202911377,-1.3691221918349323,-1.5328348736511812,2.818394377292276,-1.839176893234253,-2.325545072555542,-1.1503995656967163
15628.407213541668,-0.20610669255256653,-0.4068213701248169,0.20001493394374847,-1.3351900178615985,-1.3683115282254497,2.932438272807253,-2.144270658493042,-2.294282913208008,-1.3904187679290771
15628.427348541667,-0.16083569824695587,-0.2642132043838501,0.17023023962974548,-1.2955135602331531,-1.2228918175477093,3.0273586145885294,-2.2896764278411865,-2.24849271774292,-1.5845308303833008
15628.447484541668,-0.114494688808918,-0.09200453758239746,0.2468569278717041,-1.2514037541874454,-1.0951977928693777,3.1051603325283628,-2.2677838802337646,-2.146921396255493,-1.7966078519821167
15628.467620541667,-0.16915561258792877,0.17563354969024658,0.21685227751731873,-1.2080229013575865,-0.9838124433758878,-3.114921117049568,-1.9488552808761597,-2.023881673812866,-1.8548178672790527
15628.487755541668,-0.22930529713630676,0.44292908906936646,-0.005814939737319946,-1.1728599375318016,-0.8921027257982388,-3.068830984771142,-1.323944091796875,-1.8173352479934692,-1.693019986152649
15628.507891541667,-0.22366401553153992,0.4247797131538391,-0.2020828127861023,-1.1468259574792343,-0.8160277860210018,-3.031357800381698,-0.9459429383277893,-1.3469970226287842,-1.5836855173110962
15628.528027541668,-0.13742439448833466,0.3642144799232483,-0.21144938468933105,-1.123333470326959,-0.7481329552371964,-2.9906199277648313,-0.9642641544342041,-0.7378953099250793,-1.5913937091827393
15628.548162541667,-0.05507459491491318,0.25085461139678955,-0.21268001198768616,-1.0981135130812472,-0.680888255530813,-2.9394057624813312,-0.9847802519798279,-0.2400328367948532,-1.7396095991134644
15628.568298541668,-0.09226582944393158,0.4022238254547119,-0.3715856075286865,-1.07609320698058,-0.6134280272360194,-2.8821474267801936,-0.20611654222011566,-0.039903730154037476,-1.8068735599517822
15628.588434541667,-0.08461953699588776,0.4409695267677307,-0.4447163939476013,-1.0724972273857625,-0.537019792517402,-2.813691639938688,0.9053827524185181,0.14104706048965454,-1.7570266723632812
15628.608569541668,-0.10953623056411743,0.34115171432495117,-0.35584932565689087,-1.0822481698717523,-0.45241375441538184,-2.7349711405554538,1.274520993232727,0.22122915089130402,-1.610375165939331
15628.628705541667,-0.050897300243377686,0.07547986507415771,-0.31678473949432373,-1.0913996803123058,-0.367937235708169,-2.6575715922058123,1.193665623664856,0.008927368558943272,-1.475901484489441
15628.648841541668,0.01017250120639801,0.07567113637924194,-0.25236421823501587,-1.0985104171918076,-0.2887245119316923,-2.589216764832107,1.252090334892273,-0.18635672330856323,-1.302188515663147
15628.668976541667,0.03880888223648071,0.14397907257080078,-0.20032545924186707,-1.1054460145606055,-0.21542560779657038,-2.5286322456302934,1.1722811460494995,-0.28428977727890015,-1.0927455425262451
15628.689112541668,0.08416470885276794,0.3746262788772583,-0.20051053166389465,-1.1168406496996455,-0.14130282464989866,-2.4688705885881648,1.7573895454406738,-0.3367103934288025,-0.8355004787445068
15628.709248541667,0.04754537343978882,0.36653274297714233,-0.2355501353740692,-1.1380569040577757,-0.0520756815217777,-2.3942070137960174,2.239417791366577,-0.27484947443008423,-0.6892402172088623
15628.729383541668,0.07726842164993286,0.19743919372558594,-0.2084919810295105,-1.1609946235966135,0.04935419264668141,-2.3055288254607973,2.143360137939453,-0.08211971819400787,-0.5839468240737915
15628.749519541667,0.0824839174747467,-0.026493728160858154,-0.19934508204460144,-1.1749958204913658,0.1398507841018882,-2.221786143527196,1.3928955793380737,0.12095572054386139,-0.5667001605033875
15628.769655541668,0.15571650862693787,-0.04104346036911011,-0.16274167597293854,-1.1789133668200766,0.2012875283638236,-2.1615493472805745,0.8855429291725159,0.20317745208740234,-0.47919270396232605
15628.789789125001,0.11675640940666199,0.12481933832168579,-0.2012425661087036,-1.1824853318503286,0.26106744963671963,-2.1004466689557812,1.195426106452942,0.39866936206817627,-0.47735539078712463
15628.809925125,0.10664531588554382,-0.10005617141723633,-0.3178950548171997,-1.1824626066745827,0.3179596818881135,-2.0371476885003763,0.3381580412387848,0.6546869277954102,-0.562769889831543
15628.830061125002,0.16444194316864014,-0.32963263988494873,-0.09578992426395416,-1.1664359116701604,0.30625649187911747,-2.0330479015249407,-1.1645777225494385,0.7756766676902771,-0.5788860321044922
15628.850196125,0.18061226606369019,0.01592475175857544,-0.1606762409210205,-1.1447065698313614,0.2684126894021685,-2.0515419103735146,-1.0192389488220215,0.7918651700019836,-0.6544933915138245
15628.870332125001,0.13300484418869019,0.06939595937728882,-0.10938870906829834,-1.126100140210633,0.24629897132202566,-2.056450584302976,-0.7179131507873535,0.7438948750495911,-0.5684799551963806
15628.890468125,0.09499123692512512,-0.078865647315979,-0.0966096818447113,-1.1070587747261091,0.22377311428498917,-2.0619001034262205,-1.0306874513626099,0.7209939956665039,-0.6598189473152161
15628.910603125001,0.15525570511817932,-0.2571266293525696,-0.01634034514427185,-1.0838686821625465,0.19043014125922397,-2.078587518864196,-1.4029457569122314,0.5815060138702393,-0.6506422162055969
15628.930739125,0.09077516198158264,-0.14834457635879517,-0.009011507034301758,-1.0556849258505854,0.1424567620712289,-2.1103859704627697,-1.9868241548538208,0.517460286617279,-0.6795657277107239
