StartFrame,EndFrame,PersonID,ShotName,ShotNum,range_AccelerationX,range_AccelerationY,range_AccelerationZ,range_RRX,range_RRY,range_RRZ,min_AccelerationX,min_AccelerationY,min_AccelerationZ,min_RRX,min_RRY,min_RRZ,max_AccelerationX,max_AccelerationY,max_AccelerationZ,max_RRX,max_RRY,max_RRZ,avg_AccelerationX,avg_AccelerationY,avg_AccelerationZ,avg_RRX,avg_RRY,avg_RRZ,absavg_AccelerationX,absavg_AccelerationY,absavg_AccelerationZ,absavg_RRX,absavg_RRY,absavg_RRZ,kurtosis_f_AccelerationX,kurtosis_f_AccelerationY,kurtosis_f_AccelerationZ,kurtosis_f_RRX,kurtosis_f_RRY,kurtosis_f_RRZ,kurtosis_p_AccelerationX,kurtosis_p_AccelerationY,kurtosis_p_AccelerationZ,kurtosis_p_RRX,kurtosis_p_RRY,kurtosis_p_RRZ,skewness_statistic_AccelerationX,skewness_statistic_AccelerationY,skewness_statistic_AccelerationZ,skewness_statistic_RRX,skewness_statistic_RRY,skewness_statistic_RRZ,skewness_pvalue_AccelerationX,skewness_pvalue_AccelerationY,skewness_pvalue_AccelerationZ,skewness_pvalue_RRX,skewness_pvalue_RRY,skewness_pvalue_RRZ,std_AccelerationX,std_AccelerationY,std_AccelerationZ,std_RRX,std_RRY,std_RRZ,anglebetween_AccelerationX_AccelerationY,anglebetween_AccelerationX_AccelerationZ,anglebetween_AccelerationX_RRX,anglebetween_AccelerationX_RRY,anglebetween_AccelerationX_RRZ,anglebetween_AccelerationY_AccelerationZ,anglebetween_AccelerationY_RRX,anglebetween_AccelerationY_RRY,anglebetween_AccelerationY_RRZ,anglebetween_AccelerationZ_RRX,anglebetween_AccelerationZ_RRY,anglebetween_AccelerationZ_RRZ,anglebetween_RRX_RRY,anglebetween_RRX_RRZ,anglebetween_RRY_RRZ,iqr_AccelerationX,iqr_AccelerationY,iqr_AccelerationZ,iqr_RRX,iqr_RRY,iqr_RRZ,maxmin_relative_pos_AccelerationX,maxmin_relative_pos_AccelerationY,maxmin_relative_pos_AccelerationZ,maxmin_relative_pos_RRX,maxmin_relative_pos_RRY,maxmin_relative_pos_RRZ
6227,6257,c,fu,01,9.266211152076721,6.282325267791748,14.319149494171143,925.3545205269478,1405.833548711036,525.848598165712,-8.63158893585205,-3.75227427482605,-5.455105304718018,-512.8898330789295,-1084.3570077252891,-536.5782951583677,0.6346222162246704,2.5300509929656982,8.864044189453125,412.46468744801825,321.47654098574685,-10.729696992655708,-2.1894628942012786,-0.3666894654432932,0.7027703516185284,-33.458484381519234,-158.23000065793047,-193.21483647750273,2.3613370656967163,1.0318115254243214,1.9943404279649257,177.92132864458213,373.65071851762065,193.21483647750273,-0.7696291686089558,1.0445703511364437,0.9581238087605288,-0.4471153258366134,-0.9108696980274495,-0.5743471843777472,2.230370831391044,4.044570351136444,3.958123808760529,2.5528846741633866,2.0891303019725505,2.4256528156222528,-1.9066774319266477,-0.9411742378956561,1.3146413935546692,-0.5991223927935507,-1.8505459924128564,-1.5975950141268844,0.05656237117558843,0.34661557648076846,0.1886304516141235,0.5490912700664343,0.0642348955762399,0.11013313678025581,2.6744129408082142,1.3687154024963215,2.845017094281845,209.64742467414172,453.1060898885319,148.33897201899524,1.4804404039831967,1.6991859328896994,1.8141674337881846,0.5121277408840529,0.5761686376198017,1.7061955893707665,1.2474464192735177,1.6681013541255125,1.3541376162247323,1.9668451829024831,1.9267589648025871,1.8700348110712015,1.9007288939120621,1.7597020673200174,0.8601229728808466,4.645735755562782,1.0834123343229294,2.751017287373543,297.70921071196244,795.1774431167707,197.083194340203,-11,5,-5,17,-10,-13
6376,6406,c,fu,01,6.937806606292725,6.015060663223267,6.709262847900391,734.7563705300711,1209.283763116707,560.617504527159,-6.17616605758667,-2.892878532409668,-2.1579842567443848,-418.4786143707011,-900.8875808066681,-546.5305364772366,0.7616405487060547,3.122182130813598,4.551278591156006,316.27775615936997,308.3961823100388,14.086968049922401,-1.7348525991042456,-0.5430055975914001,0.8435300394892693,-71.93720558586293,-161.75870012877266,-153.92415658572958,1.8799410730600357,0.9564985235532125,1.7073763325810432,150.7217644932863,360.01739723205515,155.65163368721193,-1.1332844531935318,2.268914007061693,-1.0019324215068777,-0.04915921397010292,-1.3153201297713115,-0.5369630030033696,1.8667155468064682,5.268914007061693,1.9980675784931223,2.950840786029897,1.6846798702286885,2.4630369969966304,-1.4384029271917658,1.4202177082768024,0.49227882849995874,0.32796430556948225,-1.2940575863390011,-2.4402558352064316,0.15031976257427798,0.15554430981774295,0.6225222447778578,0.7429386512940528,0.1956455303769533,0.014676863738441008,2.121207061713779,1.1420247525744047,1.9421589179527796,170.65164688174923,419.5196669588601,189.46723549185398,1.2749364668703236,1.9868650404391164,1.6738173239927976,0.4892678249808794,0.4131300044233582,2.0407385585667344,1.217528671151749,1.4101431791104317,1.2427660770915847,2.0312354367752454,2.190675382091898,2.2097254464790166,1.7572908152618214,1.5736038474997396,0.48509351040658927,3.5543354004621506,0.5071274787187576,3.2783370912075043,176.92998353365007,756.7695067344157,279.65586088412033,-9,4,-14,17,-9,-10
6523,6553,c,fu,01,9.318183183670044,6.481172323226929,7.683791399002075,798.5461299814615,1139.3712035272636,575.3657851529003,-8.169304847717285,-3.748197317123413,-2.4060966968536377,-384.7861108177286,-793.2224892970567,-510.30731123299097,1.1488783359527588,2.732975006103516,5.2776947021484375,413.7600191637328,346.14871423020696,65.0584739199094,-1.962834749619166,-0.23516936401526134,0.8201133082310359,-64.69138309777823,-128.7705424738936,-101.43618762536353,2.362595776716868,1.0637710064649581,1.624511217077573,221.59152082336203,356.6634364259697,121.60645455619627,-0.821487595099252,0.21979723372007998,-0.6197199434178589,-0.9313846781886257,-1.3398327625914468,0.20729673883114108,2.178512404900748,3.21979723372008,2.380280056582141,2.0686153218113743,1.6601672374085532,3.207296738831141,-1.730765747006869,-0.8544684830007022,0.6840384854186082,1.1839677309422594,-1.3002315530878397,-2.442918951168291,0.08349355344301483,0.3928454650715214,0.49395086408073796,0.23642583677610685,0.19352161926214984,0.01456900873712763,2.677281800686781,1.475408650929508,1.946972612188552,243.03943659558178,409.63792505273074,148.48727018237605,1.451751261549747,1.9183801724829999,1.4399136066022247,0.6235477240797642,0.6012680955412822,2.3698971245523928,1.6500235365278861,1.0466629189062524,1.1153510728408798,1.6392619912602033,2.2665192983068936,2.1740008945160305,1.5161934841890365,1.7550618734133603,0.6851274027920432,4.821149453520775,1.04266057908535,2.5451709628105164,390.90516801211635,705.0228119596727,183.30750363730772,-8,11,-9,-2,10,-12
6689,6719,c,fu,01,7.725020408630371,5.606376886367798,7.472737669944763,1124.1058946568253,1128.6108825276906,518.1758257606291,-6.709152698516846,-2.6864001750946045,-0.9225138425827026,-436.35015950387634,-911.4111537892302,-364.99664856561384,1.0158677101135254,2.9199767112731934,6.5502238273620605,687.755735152949,217.19972873846035,153.17917719501526,-1.7379919817050298,-0.6666127900282542,1.3007955302794774,-7.280922104521775,-213.22615693423785,-116.72428248022835,1.9538057734568914,1.0732834875583648,1.5970154275496802,208.32334248958315,353.7992590083784,139.66916628265355,-0.47848067374714764,2.236602578095922,0.678755268968227,0.719641808131712,-1.3572869296312455,-0.8159124378528917,2.5215193262528524,5.236602578095922,3.678755268968227,3.719641808131712,1.6427130703687545,2.1840875621471083,-1.3851512661497036,2.7597481544701505,2.358454125076445,2.1475869576334037,-1.1408334444537407,-0.2328000029755758,0.16600621871560517,0.0057845935813814345,0.01835122783740415,0.03174658243099727,0.25393924012328173,0.8159167106135167,1.9463544193988482,1.155291094604833,1.7848723881293596,266.3481239033513,398.2793259346347,133.89167975795365,1.2595330781707386,2.1257804284535755,2.2110837839931974,0.48438031483735294,1.0955166218764492,1.690430946223684,1.3932438880304239,1.429269457794783,1.3287546837520503,1.3868043011001117,2.388133441034403,1.9963142576983088,2.342148677758464,1.4848013641081839,1.225914698930372,3.114800527691841,1.285283476114273,2.4168067947030067,287.3500335525333,733.0421228219922,239.57628436750247,-7,4,-9,10,-14,6
6857,6887,c,fu,01,6.679572880268097,6.998714447021484,6.369207262992859,1256.3617162352336,1271.274532702986,736.5675727734184,-6.147368431091309,-3.121570587158203,-0.2023519277572631,-329.602417041311,-1037.1067425943816,-419.92989296554543,0.5322044491767883,3.877143859863281,6.166855335235596,926.7592991939226,234.1677901086046,316.637679807873,-1.7364699085553488,-0.4271441807349523,1.6760920286178589,71.87822926448693,-240.45601811137414,-63.195593383855176,1.8636729836463928,1.1910194089015325,1.696118692557017,232.15057515878803,354.3742634640021,162.25456901660343,-0.30096540119641,1.162200466247576,0.054046301341501124,0.18981263554701533,-0.7633526566505502,-0.24443116863901526,2.69903459880359,4.162200466247576,3.054046301341501,3.1898126355470153,2.23664734334945,2.7555688313609847,-1.6685588481078157,2.101017091325849,1.9870352832653415,2.344267173627998,-1.2389742605715668,0.7900093937988814,0.09520484015959972,0.03563946595497214,0.0469184870002954,0.019064509288372628,0.2153550303860564,0.42952228229807554,1.7991016395099795,1.5580830005846567,1.5772029783036088,307.63220523218985,384.1105879675781,189.5100028239714,1.5612326468230346,2.2801874255946335,2.4077380833977355,0.49583852986806914,1.5458898286766176,1.6336642822740621,1.386665639181035,1.660990937130081,1.3989680628698211,1.278582526562152,2.502591860013736,1.8150633290905718,2.33936902818148,1.2745899287641969,1.4155604335656995,2.7184590697288513,1.3666088581085205,2.3891476392745976,406.67423919233636,576.9399234829876,214.23248410780297,-9,5,-11,12,-15,8
166,196,k,bd,01,5.671241760253906,4.300920724868774,2.6299806237220764,476.588593413984,430.65813939677616,725.8149152460941,-4.451035499572754,-2.01989221572876,-0.4012525677680969,-358.32778846379676,-369.296498534947,-474.7934421151862,1.2202062606811523,2.281028509140014,2.2287280559539795,118.2608049501872,61.36164086182917,251.02147313090782,-0.4846544310450554,-0.004570388545592666,0.4027637342611949,-46.54818432275693,-97.06466055698279,-8.247237275762293,0.7646941378712654,0.5263000619908174,0.5425765176614126,86.30029498974484,107.22731424867477,124.78412564516317,3.671481029169276,1.7848450999770087,0.6374436869927664,1.1524411894829178,0.8866353651578365,1.0021566127578145,6.671481029169276,4.784845099977009,3.6374436869927664,4.152441189482918,3.8866353651578365,4.0021566127578145,-3.5165412011406407,1.5808162022123597,2.7324954358627136,-2.2217849825093268,-2.365984533721206,-2.895766762053927,0.00043720879734523077,0.11392006882662556,0.006285654235558369,0.026297840097153448,0.017982195610059336,0.0037823340373081024,1.115233790312839,0.8403251437169816,0.6962407593400736,101.8724229414867,101.03232715625327,176.82930042683552,2.2626157957228727,1.802402923626074,1.1498775311290266,1.2590890371246475,1.3282848921135393,1.828318536911027,1.5702818953114441,1.3147723211941638,1.4168255081390435,1.7340236218500755,2.223808920880329,1.8855728619454726,0.7846176179725539,1.1099030299534514,0.9908825624984554,0.7592727839946747,0.3680925294756888,0.8034355193376541,138.6923792625904,89.71323274330695,74.68901823806917,-5,3,-11,-3,-11,5
218,248,k,bd,01,5.945131719112396,7.665053129196168,5.464186906814575,545.2419256676653,390.30801823336043,619.9446335258219,-5.111998558044434,-3.0611817836761475,-1.311619997024536,-317.5367512687001,-216.93925264427273,-421.02851523316366,0.8331331610679626,4.60387134552002,4.152566909790039,227.70517439896528,173.3687655890877,198.91611829265827,-0.4984364060064157,-0.005344551304976114,0.13625537157058715,-1.7365222640819675,-16.99312418012119,14.35394910066035,0.7501245227952799,0.9556328877806664,1.0255760550498962,101.5557764986281,122.96023828911197,106.58236602526,4.588112173069136,2.310578189831916,1.4211315642889897,-0.12312726684064224,-1.5258896410581457,1.3746423350929229,7.588112173069136,5.310578189831916,4.42113156428899,2.8768727331593578,1.4741103589418543,4.374642335092923,-4.269583581314623,1.2599748911361008,3.1790263654930255,-0.4387150607024057,0.0353473777006806,-2.8759744886357956,1.9583825301160784e-05,0.20767842021586114,0.001477706493309846,0.6608680128777155,0.9718027449727998,0.004027822642518432,1.3679440131710565,1.4526415547011369,1.3652550497357239,120.70745688342093,135.6311940981317,144.63110768890425,2.3110778186927794,2.115324857546981,1.3698046539528215,1.2654301317929653,1.3871072974450793,1.5653712545354859,1.6177770656435595,1.5479971568324067,1.295549890458629,1.5691169192581453,2.004953223635012,1.9201989884703976,1.0379566477927638,1.0503236359402788,1.1960249623695303,0.6785714998841286,0.8997153639793396,1.7117199897766116,173.88140031460114,271.3059874940651,151.2238178328193,-3,3,-8,-5,-15,5
267,297,k,bd,01,10.822829008102417,5.804328918457031,4.913776218891144,520.2962306677028,862.0567805826086,964.9520777872331,-8.892714500427246,-2.7512245178222656,-0.5325496792793274,-294.7525515938582,-559.4197044976977,-463.21987781189637,1.930114507675171,3.0531044006347656,4.381226539611816,225.54367907384463,302.6370760849108,501.73219997533675,-0.4617850308616956,-0.010931133727232615,0.3526780148347219,-40.84803156633027,-27.988901824044678,51.00844127051827,1.0679384291172027,0.9721854155262312,0.7426982621351877,113.2888111195084,94.6009170694167,181.83478618945384,9.155155883031682,0.1519387143213069,4.09040750620267,-0.5494293320683865,5.47286616485369,0.2813162848871622,12.155155883031682,3.151938714321307,7.09040750620267,2.4505706679316135,8.47286616485369,3.281316284887162,-4.787538724030728,0.011571725441068801,4.060860182602754,0.6309952412462632,-3.1611113731347453,-1.6819922423653495,1.6883916689017736e-06,0.9907673049795903,4.8892246243742355e-05,0.5280436359696056,0.0015716839134688923,0.09257034421863135,1.9541790601107805,1.2694641093414147,1.153137820311506,127.93463771437814,138.90528863555664,222.12737406304151,2.2506784460680977,1.6031513072159496,1.6074524298170747,1.6273523997087078,1.3000717717723165,2.07746831670501,1.299174988565257,1.3391322327082391,1.6545946835567094,1.5873545267968328,1.9303622767538502,1.5037229130340666,1.0518481934538628,1.5149254213017505,1.1512510619378915,0.8983419463038445,1.2866199389100075,0.9785290509462357,190.56004010262896,137.41291834518603,233.940670950776,-4,-2,14,2,1,4
492,522,k,bd,01,4.60674262046814,4.9285149574279785,3.405753493309021,392.06714028428644,370.26586630271186,624.0811190305867,-3.230554580688477,-1.7190101146697998,-0.7714446783065796,-339.1387818019962,-315.07288346902305,-471.50976036981086,1.376188039779663,3.2095048427581787,2.6343088150024414,52.92835848229025,55.19298283368883,152.57135866077581,-0.3991716126600901,-0.07112819254398346,0.48795177837212883,-59.76595752531968,-77.08355658677414,6.534862647456265,0.8068088273207347,0.5853858878215153,0.6798791021108628,69.39169807182925,106.38957388808781,145.82795303481316,0.8772150733399986,3.762459421551654,0.08115197452370859,2.54737391162569,-1.049423620627796,0.8122418851270603,3.8772150733399986,6.762459421551654,3.0811519745237086,5.54737391162569,1.950576379372204,3.8122418851270603,-2.5252432182413527,3.092961640971237,2.226878194848722,-3.327658053082512,-1.0572362861295679,-3.0707992817782235,0.01156182407456549,0.001981697483265334,0.02595541551873687,0.0008757929344542856,0.2904037631655103,0.002134866126780424,1.079609815329635,0.9241505408829065,0.864887902949706,83.4592823040415,112.43122025014101,180.74284452035178,2.2677562030595775,1.429744630665981,0.8958164910708745,0.9275427574589763,1.178126026111561,2.0878867351440116,1.632149495307197,1.5504721193665398,1.747810197001706,2.138320016485106,2.0703423468830073,1.9588907912392728,0.5120815870775277,0.8635870333832413,0.8803622974159726,1.2711594700813291,0.44409310817718506,0.904609978199005,73.98189483643499,187.41983416473252,180.3252193436446,-4,4,-8,-15,-12,5
563,593,k,bd,01,8.304838180541992,9.694132089614868,4.555297553539276,729.3448253110483,701.7956261240171,841.1456646649942,-6.725002765655518,-5.982918739318848,-0.9904419779777528,-554.8473573012377,-488.1312169603337,-427.9226896153211,1.5798354148864746,3.711213350296021,3.5648555755615234,174.49746800981066,213.6644091636834,413.2229750496731,-0.7644002492229144,-0.04776009445389115,0.360488631327947,-53.40090853511216,25.9912556908121,91.50979438589955,0.9810933704177539,1.125486029436191,0.6571210960547129,154.0701223244409,105.51817989057014,184.3125447062625,6.656743276763393,3.7885362639906672,2.501496116798908,0.25362987860133757,2.9275324754601213,-0.1470613951800548,9.656743276763393,6.788536263990667,5.501496116798908,3.2536298786013376,5.927532475460121,2.852938604819945,-4.5012248560056145,-2.5150277534981886,3.154668759600548,-1.4156429249960008,-2.428224700098756,-1.7042743095462745,6.756298408481756e-06,0.011902301383604251,0.0016068041988272688,0.15688007682538777,0.015172939507001906,0.08832985217704105,1.545869153378663,1.6679599042141404,0.9426632604327597,170.85867579118582,145.07398610470293,206.69232313167615,2.1774289751933367,1.9049239986368363,1.3571162044696528,1.5011453227080003,1.678695397582605,2.0696706117071115,1.4898272302965874,1.328446870015106,1.5087423896393612,1.6502751094703971,1.962741092248821,1.5212297461831987,0.9685897193390969,1.1314484741438893,0.7806395511434709,0.5165855810046196,1.4572964161634445,0.8818842023611069,274.9580350017576,217.94670383930236,292.3437199644092,-4,-1,15,-8,-11,4
630,660,k,bd,01,8.862390041351318,10.433460235595703,4.178290963172913,837.5053650826741,472.1090616581553,788.1450086303394,-6.006930351257324,-6.252918243408203,-1.0427581071853638,-656.6280495955863,-361.9098948343883,-496.7070385576616,2.855459690093994,4.1805419921875,3.135532855987549,180.8773154870878,110.19916682376702,291.43797007267773,-0.3889410202701887,-0.18655656625827152,0.33281720876693727,-42.628785616098284,-39.632474795262844,9.652972368434806,0.9080469667911529,1.2118474741776784,0.9546106934547425,116.08394139349853,98.18090478380743,129.4371460557531,4.347236473677547,2.300725214630182,-0.05770761463576202,4.563804485624245,0.11118334740312896,1.3057442538946962,7.347236473677547,5.300725214630182,2.942292385364238,7.563804485624245,3.111183347403129,4.305744253894696,-3.6454937694269374,-1.2635176347784713,2.131887345601536,-3.9129233633857825,-2.0595603825291375,-2.3008118261184296,0.0002668788814046808,0.20640321310146648,0.03301610875653242,9.118547983892455e-05,0.03944058690968411,0.02140226970279841,1.6165673591429714,1.9179238811425856,1.1943240630454826,170.13957336591722,122.82771573323893,162.72590553269265,2.452384450464134,1.9188197653643646,1.5655304426528152,1.645774422787648,1.5255594262755752,1.6887048332129446,1.3647852418695294,1.1626506969706252,1.305899062237945,1.4921111864520873,1.8213254491226456,1.6825270427132835,0.8132317626933895,0.9927323793159267,1.028311065807749,0.6380756124854087,0.9841808825731277,1.4079214483499527,170.56009788727738,171.2468170592615,199.91653097774815,2,-1,-9,2,2,5
682,712,k,bd,01,9.467320442199707,8.033543109893799,4.906004428863525,615.2589461702748,406.94197407006436,965.8280085671522,-7.668078422546387,-3.908824920654297,-0.9532454013824464,-485.26401282978907,-284.67845970019624,-511.3519476854094,1.7992420196533203,4.124718189239502,3.952759027481079,129.99493334048572,122.26351436986809,454.4760608817428,-0.6192004511753718,-0.2587342783808708,0.44663642247517904,-58.47884367977106,-22.058108716931308,20.040643454911258,1.1644853502511978,1.0065497701366743,0.6946567734082539,120.98190338006076,94.01891411471004,182.97244451074167,6.181433949517402,2.2225711708215856,2.721732050740732,0.8823583923489715,-0.3292462905661053,-0.08449705756904402,9.181433949517402,5.222571170821586,5.721732050740732,3.8823583923489715,2.6707537094338947,2.915502942430956,-4.006899960575061,0.48809186904189894,3.5097328751741315,-2.577319936517893,-0.6451074683141627,-1.2237434809802212,6.152090493056576e-05,0.6254847701134588,0.0004485570772006309,0.009956974330476556,0.5188575444264764,0.2210490114102449,1.7646430171859608,1.4115260367192248,1.0371124307220856,154.70349546874675,107.67717768054547,220.57418706624244,2.2201055546496007,1.7445942706060529,1.3069134584176134,1.3822067319580782,1.4504864205563286,2.0276867574304878,1.3626014153112036,1.1943990803475049,1.5999603772593887,1.4558143694087655,1.9973041229150441,1.4377081306119466,0.9833557935513619,1.1468340989395651,1.011236546741309,1.0725051239132881,1.33461195230484,0.7752388119697571,217.90382476546665,192.76529388844085,271.6081089591696,-4,-2,2,3,-9,5
728,758,k,bd,01,11.17246961593628,12.93178129196167,6.433350443840027,685.4494261570458,558.6072398355462,641.5800227030244,-8.624865531921387,-7.499820709228516,-0.9725230932235718,-450.268145258638,-233.10676120217815,-359.63880229384574,2.5476040840148926,5.431960582733154,5.460827350616455,235.18128089840778,325.5004786333681,281.94122040917864,-0.3812445183595022,0.037143748998641986,0.2402921974658966,-7.942745215636853,8.49212349162846,26.433819420252988,1.1910363932450612,1.228736009200414,0.9067869404951732,102.45663847220179,109.21078967193179,125.54152919266643,6.111413488455392,5.309654023884564,4.516342189471568,1.9238425604804767,-0.5514523949978769,-0.17327847778522498,9.111413488455392,8.309654023884564,7.516342189471568,4.923842560480477,2.448547605002123,2.826721522214775,-4.450014131339699,-2.8139615437138246,4.151145531348137,-2.0149956746311712,0.9141780645354833,-1.0280343053504917,8.586463935968019e-06,0.004893508205810121,3.308153181649649e-05,0.04390510228423094,0.3606232882855407,0.3039336909232444,2.177594219107063,2.044219291260779,1.4039128471040672,134.00412403035907,127.7326128223799,147.82433963319497,2.312415036402763,1.9123623267557375,1.5788869117032776,1.7215676422993826,1.588382718938021,1.9389595771674737,1.3638527036786114,1.0495559094621094,1.332313815991665,1.596937773986307,1.8304801522681062,1.539380002383182,0.6098206625330179,1.11455682172683,1.020940478134732,1.0534251108765602,0.8542556464672089,0.9883731603622437,163.67883597774585,223.1396949577157,208.9317864557072,-4,-1,14,2,2,5
866,896,k,bd,01,5.882414102554321,11.788251876831055,3.7973649501800537,608.9957583240214,351.8611156217904,904.0148512200502,-4.927395820617676,-4.521705150604248,-0.8966033458709717,-484.4914911139039,-161.190620261225,-682.6388852758556,0.9550182819366456,7.266546726226807,2.900761604309082,124.50426721011749,190.67049536056544,221.3759659441946,-0.65627699320515,-0.18796819945176443,0.26089587012926735,-24.91848532090132,-3.58392300881168,-24.172671037500375,0.9518062628805637,1.213205205400785,0.8127199669679006,79.16476178433233,89.10414381522625,159.43263816887156,4.107604271371701,5.244698292213629,0.020915195833762557,5.247753421266596,-1.0750466663493958,1.3827977929425623,7.107604271371701,8.244698292213629,3.0209151958337626,8.247753421266596,1.9249533336506042,4.382797792942562,-3.2454114340033535,2.7732549265036073,1.7202215934042968,-3.8179937669395057,0.6753328433389533,-3.057817173743389,0.0011728103981294292,0.005549862551182049,0.08539216934799504,0.00013454132398020712,0.4994643218878516,0.0022295555672775997,1.1391693473738234,1.9635324745404061,0.9509752831211364,120.52392093291351,104.8725166061851,222.041231352798,1.9366922913222382,2.357374110987036,1.6290792792409574,1.8445692672346474,1.3114434440264167,1.6773805027814184,1.0433319064535735,1.268262674829689,1.307601497025841,1.5208610359544226,1.5065735294770737,1.860582958290343,1.058647489259355,0.9188968633685805,1.1513322879593684,1.405189994722605,1.4701955243945122,1.4637233167886734,92.92749799548696,165.02503040466223,200.47414506026706,5,3,-8,-11,-13,-13
927,957,k,bd,01,9.44460153579712,8.075860500335693,6.70336639881134,923.819339888339,486.60245669954475,876.516318376282,-7.173805236816406,-4.189745903015137,-1.494599461555481,-665.7562422514715,-355.2284945052551,-478.2163504366031,2.270796298980713,3.8861145973205566,5.208766937255859,258.0630976368675,131.37396219428962,398.299967939679,-0.7265902429819107,-0.26048133422931036,0.15944771567980448,-54.88047653552687,-32.73284911995624,29.1569585221089,1.2065540154774983,1.2993004098534584,1.1654096066951751,137.34613379423956,108.39023346431897,181.38878877094936,3.0530182741881857,0.5203588137109247,1.9282941707290657,2.5390429031691353,-0.2388878278088149,-0.36511403569715073,6.053018274188186,3.5203588137109247,4.928294170729066,5.539042903169135,2.761112172191185,2.6348859643028493,-3.6157355061020704,0.18395651843963218,3.2889944130839948,-2.9377915203402374,-0.6988791437247408,-1.153367439222397,0.0002994960522433039,0.8540475659795128,0.00100546019478263,0.003305592296185171,0.4846275625360402,0.24875960021874755,1.9398591683688178,1.8143206341255038,1.6330331486414973,182.74806214473648,123.60275386855551,210.62929408408925,2.1476979645392276,1.8706615992862998,1.0015217410736397,1.453005582804701,1.5456633243061388,1.7340798683078,1.5542716346965617,1.0618096789573266,1.3022980720984814,1.5291338248414919,1.8525284205813444,1.5985044993424942,0.9403779194459979,1.1147062570355928,1.1326083754316463,1.0465228892862797,1.4845612719655037,1.8113384991884232,196.06244135176487,203.09347052677452,320.57098767539736,2,3,-5,-3,-6,6
1273,1303,k,bd,01,8.016133546829224,7.174560070037842,4.540606915950775,788.3464445693414,540.6833617929504,698.1740685807796,-5.969381332397461,-2.695711612701416,-0.7524217963218689,-603.8285562923668,-459.6196031381126,-492.13163143645346,2.0467522144317627,4.478848457336426,3.788185119628906,184.51788827697462,81.06375865483783,206.0424371443261,-0.27982397427161537,-0.15383077909549078,0.3849396725495656,-13.677076871885719,-79.05555818868788,-39.66936221371519,0.8224081243077914,0.8640669172008832,0.6432272175947825,81.00553040993071,100.88652653151553,119.69382949450606,5.829571696773728,3.17986412699803,4.432050958006431,9.914714679982115,2.008334400265925,0.7390086342479054,8.829571696773728,6.17986412699803,7.432050958006431,12.914714679982115,5.008334400265925,3.7390086342479054,-4.157736259635155,2.905058696682757,3.806216549002441,-4.8478026091869655,-3.0978443297632454,-2.7903002347731194,3.214167935010101e-05,0.0036718423410103513,0.00014110884369849825,1.2483652066026474e-06,0.0019493379496390612,0.005265918494852853,1.4786487310437963,1.3893970947183087,0.9113783594525801,134.47120163946622,121.46830677610792,177.07272023093282,2.560240528129717,1.2355199623406423,1.3628274022000952,1.690102106149744,1.276081901743782,2.0089473420449444,1.5959553494905885,1.1130402316870969,1.452827024017053,1.6022957858172842,2.120954865667504,1.8375266873150697,1.0904266387832784,1.0089824718414395,0.7762358418471442,0.5438722670078278,0.6118907183408737,0.6944988667964935,104.12398420328651,101.91264962812257,89.2094192071066,1,4,-2,-3,-11,5
1754,1784,k,bd,01,6.49190080165863,7.246277332305907,3.4681511521339417,426.66003352459586,518.3193963369827,734.1320639191753,-4.794909477233887,-3.6868858337402335,-0.9736550450325012,-343.21580367984683,-370.48104458232393,-449.2966464718521,1.6969913244247437,3.559391498565674,2.4944961071014404,83.44422984474902,147.8383517546588,284.83541744732315,-0.2928703020016352,-0.2629532208045323,0.48523167371749876,-21.43319553187632,-61.27576580408649,26.880323877139002,0.8243148654699326,0.7724654585123062,0.7514327764511108,67.37423503317808,131.80702123169536,125.03762899132622,4.001615797433062,3.0608349856160135,-0.17852632714324423,3.618257751643486,-0.6276042160562381,1.9721398477564582,7.001615797433062,6.0608349856160135,2.8214736728567558,6.618257751643486,2.372395783943762,4.972139847756458,-3.8642872884632498,0.6601574245308531,1.9821364100551393,-3.825701366150135,-1.252378404283923,-3.1961555259535035,0.00011141403085704065,0.5091528109235441,0.047463975430199805,0.000130400292329192,0.21043201165105407,0.0013927201821951874,1.3627800533662513,1.2365669699845212,0.9263638388279489,98.6934833300713,147.64093433094408,165.03295098484116,2.251996180525146,1.5592054825051536,1.3426637909288348,1.4790471895920374,1.5056144965444553,2.1948087161371923,1.4795911306696456,1.2036930450245502,1.3056602050073651,1.8028060856734198,2.0545995190058557,1.8712542712430578,0.8187663080742412,0.7427964566878777,1.0052999088950645,0.8929210230708122,0.6430599726736544,0.48702304065227514,88.52877890348378,213.26767847951683,102.48059277093554,-5,3,-7,-2,-15,4
