Timestamp,AccelerationX,AccelerationY,AccelerationZ,Pitch,Yaw,Roll,RRX,RRY,RRZ
244633.52477325,-0.060449711978435516,-0.1894611120223999,0.19976145029067993,0.36486039427105715,-0.024221858580549215,0.1256222666894408,-0.13383664190769196,0.0027758292853832245,-0.07833541184663773
244633.50463825001,-0.10555585473775864,-0.037381380796432495,-0.0026627779006958008,0.36684894719017164,-0.023035948521633893,0.12402286564338791,-0.006704880390316248,0.1385345458984375,-0.038485996425151825
244633.54490925002,-0.06928972154855728,-0.07689997553825378,0.1529306173324585,0.3630774224006481,-0.025608535280584852,0.12541046257771518,0.003915317356586456,-0.06097367778420448,-0.07707041501998901
244633.56504425002,-0.045200273394584656,0.03687560558319092,0.06534409523010254,0.36390017951342424,-0.027549815200154863,0.12449998492533997,0.0896458849310875,-0.07814076542854309,-0.08595950901508331
244633.58517925002,-0.02455408126115799,0.05816367268562317,0.03393489122390747,0.3666469067107849,-0.029596646297370532,0.12365853597021496,0.18235652148723602,-0.07649333775043488,-0.06369281560182571
244633.60531425002,-0.007180012762546539,0.05264398455619812,0.01350414752960205,0.3687278618293246,-0.030341013795700734,0.12223145458302873,-0.01171171199530363,-0.06827499717473984,-0.0015695253387093544
244633.62545025002,0.02261938899755478,-0.03650301694869995,0.04659909009933472,0.37080066333806366,-0.028904716344621863,0.11942872701542162,-0.15310677886009216,-0.044434115290641785,0.057966772466897964
244633.64558525002,0.040738530457019806,-0.00200614333152771,0.0034365057945251465,0.36942231687608773,-0.02694745598871768,0.1169513276034531,-0.0018671152647584677,-0.05412997677922249,0.06711605936288834
244633.66572025002,0.0759093388915062,0.05492180585861206,0.05126386880874634,0.3701069039945208,-0.025662364475813874,0.11461052831342498,0.1219189241528511,-0.08818958699703217,0.05384606122970581
244633.68585525002,0.11068859696388245,-0.003102630376815796,0.06406277418136597,0.36991557076535825,-0.024608794097196705,0.11210993837234971,-0.0387805700302124,-0.12566231191158295,0.054769646376371384
244633.70599125003,0.12470560520887375,-0.06589481234550476,0.03977686166763306,0.3686205929483257,-0.02412383381996993,0.11049617423559537,-0.1679634153842926,-0.12925374507904053,-0.005212463438510895
244633.72612625003,0.12445534765720367,-0.021509528160095215,0.010847389698028564,0.36668839567036626,-0.02560678766349032,0.11022288265039631,-0.09231533855199814,-0.12033607810735703,-0.09385338425636292
244633.74626125002,0.13436223566532135,-0.011826157569885254,-0.0061934590339660645,0.3632190349100496,-0.029336222490007665,0.11278227403723452,-0.11959405988454819,-0.10805321484804153,-0.11725138872861862
244633.76639625002,0.13407933712005615,-0.022892087697982788,-0.0013689398765563965,0.3597897478779833,-0.0336211489746647,0.11868409438675583,-0.2824609577655792,-0.08944695442914963,-0.0715952217578888
244633.78653225003,0.14334699511528015,-0.03989735245704651,-0.012695133686065674,0.3589835879764945,-0.0372586356410087,0.1274112574250883,-0.3300973176956177,-0.0535145178437233,-0.016044871881604195
244633.80666725003,0.14143797755241394,-0.03984564542770386,-0.044426023960113525,0.35724665485040186,-0.04084174486997872,0.1375334988896557,-0.2315700501203537,0.0031347349286079407,-0.036079298704862595
244633.82680225003,0.1142265796661377,-0.02625870704650879,-0.015364110469818115,0.3544700634724145,-0.0440146501051439,0.14663303538075345,-0.06684913486242294,0.05210813879966736,-0.036501944065093994
244633.84693725003,0.0857592523097992,-0.025496631860733032,-0.005835115909576416,0.3548271118415997,-0.04626819959537643,0.15311414342766572,0.028767714276909828,0.08119446784257889,-0.012395807541906834
244633.86707325,0.07542970776557922,-0.026879936456680298,-0.007035195827484131,0.35709552351167306,-0.04813873305210999,0.1595418407942602,0.10519808530807495,0.11876963078975677,-0.015256042592227459
244633.88720825,0.07506178319454193,-0.019474327564239502,-0.0006600618362426758,0.3601319128995031,-0.05014419612225067,0.16590664981095699,0.14491890370845795,0.14389903843402863,-0.01294468529522419
244633.90734325,0.056781455874443054,-0.011757522821426392,-0.0005691647529602051,0.36246010629615527,-0.05196716834419664,0.17257735471784993,0.06264747679233551,0.15957707166671753,-0.006615417078137398
244633.92747825003,0.06406764686107635,-0.02870863676071167,0.01719003915786743,0.36308179190406104,-0.052726674366161,0.1781800640692263,-0.025154905393719673,0.1545264720916748,0.027038684114813805
244633.94761425,0.05186435580253601,0.017648637294769287,0.026087284088134766,0.3632461804077128,-0.05273792260577272,0.18354731625828602,-0.032752327620983124,0.1499784141778946,0.0463402085006237
244633.96774925,0.033587902784347534,0.005765974521636963,0.024566650390625,0.3640667122604677,-0.05322749003779132,0.1907310987739359,-0.0046763066202402115,0.1339758336544037,0.05930660665035248
244633.98788425,0.009798362851142883,0.01534375548362732,0.011595010757446289,0.3635881261144895,-0.05417952432308473,0.19883442907346252,-0.04055556654930115,0.12731508910655975,0.04024876281619072
244634.00801925,-0.019419386982917786,-0.027822226285934448,0.006974935531616211,0.36656236321552793,-0.05548087703019193,0.20738789974864377,-0.06442712247371674,0.13556547462940216,0.030921570956707
